Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
CITY_TOWN,"<p>Hola señor! Me llamo Jenna y vivo en Long Grove^ Illinois.&nbsp;Oié que está visitando pronto! Hay muchas lugares divertidos en mi cuidad^ incluiendo muchos restaurantes ricos. Hay un restaurante^ se llama Haku Sushi de mi ciudad muy cerca de me casa que yo reccomiendo que probe cuando está visitando. Tiene sushi y pescado fresco todos los días! También^ hay un lugar de un juego^ mini-golf en mi ciudad. Es muy divertido para visitar con amigos y jugar juegos de golf. También^ en Chicago (una hora por coche de mi) hay muchos lugares para jugar cartas y ganar dinero! Addicionalmente^ mi ciudad tiene muchas tiendas por ir de compras^ incluiendo un centro de commercial con muchas tiendas. Estes tiendas incluir Lululemon^ Aeropostale^ H&amp;M^ y más! Por eso^ visito frecuentemente^ especialmente cada Viernes por ver las peliculas nuevas en el cine con mi famila o amigos! </p><p><br></p><p>Espero que disfrute tu viaje a los Estados Unidos! Adios!</p><p><br></p><p>Jenna</p><p><br></p><p><br></p>",A2,3749818,56,V4799850,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town.   Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town.  ",N,1,I4,,3400,,,,Traditional classroom,Foreign Language,2021-08-03
COMMUNICATION,"<p>Hola^ mucho gusto!&nbsp;</p><p>Me llamo Jenna y estoy un estudiante de la escuela secundaria de Stevenson en Lincolnshire^ Illinois! No tenemos presentaciónes del estudiantes frecuentemente en mis clases en general^ aunque tengo muchas presentaciones en mis clases de linguages. En mi clase de Espanol^ tenemos presentaciones cada semana por examenes. Tenemos tipos diferentes de presentaciones^ incluiendo presentacional y interpersonal. Necesitamos recordar nuestro conversacion/ hablando y entregar a nuestros maestros. Tenemos una nota por cada presentacion según nuestro vocabulario y más! Tipicamente^ no tenemos presentacions adelante(?) todo la clase^ entonces son muy facíles y no te preocupes/tendrías estrés de los presentaciones!</p><p>Hasta luego!<br></p><p>Jenna</p>",A2,3749818,56,V4799850,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I4,I-MF,3400,,,,Traditional classroom,Foreign Language,2021-08-03
COMMUNICATION,"<p>Hola^ Theo:  ¡Presentaciones en mi clase son de baja tensión! Todos son acceptable mucho^ y nada groseros. Una vez^ en el quinto grado^ lloré en frente de todos cuando estaba a punto de presentacion de tecnología. Salí corriendo de clase^ pero mi amigos me ayudó a calmarme. Mi única amiga^ Jenna^ me abrazó. Era uno de las cosas más amables alguien me ha hecho.  Theo^ prometo vas a estar bien. Todos han pasado por cosas difíciles; por eso^ ellos van a entender. Presentaciones pueden ser dificiles.  Buena suerte^ Aubrey</p>",A2,3749631,41,Z4799365,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language,2021-08-03
COMMUNICATION,"<p>!buenas tardes! Los presentaciones de mi escuela siempre estan muy divertidos. Usualamente se puede actuar en Espanol y se puede trabajar en grupo. De verdad no hay que preocupar sobre eso^ anque toma mucho grado^ estan divertidos. por el ultimo que hicimos^ leemos medio de un libro y despues necesitabamos actuar que pensamos que va a pasar despues. Tambien hicimos uno sobre escribir un libro corto en un gropo^ de verdad los projectos estan divertidos. </p><p>Gracias por la pregunta^ Henry.</p>",A1,3749665,39,B4799412,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I4,I-MF,3400,,,,Other,Unknown,2021-08-03
COMMUNICATION,"<p>En mi escuela^ presentaciones son verbal con una tema especifica. Dependiendo de que clase^ unos presentaciones orales pueden tener objectos físicos para llamar atencíon o pueden usar papel o un presentación electrónico. Muchos presentaciones de estudientes se mesmorizan. Hacer una presentación tiene varios partes incluida planificar^ practicar y presentar. Si esta preparado será fácil.</p>",A2,3748152,18,Q4793748,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.  Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,I3,I-MF,3400,,,,Traditional classroom,Foreign Language,2021-08-03
DIRECTIONS,"<p>Cuando tu obtenes libros desde la biblioteca^ hay dos cosas que tu necesitas hacer. Primero^ tu necesita escoger un libro que tu le gusta y quieres leer. Puedes escoger muchas libros si tu quieres. Despues de escoges los libros^ tu necesitas escanear los libros para que puedas ir a tu casa con los libros. Despues de completas los tareas^ puedes ir a tu casa y disfrutas leyendo los libros fantasticos!</p>",B2,3749212,31,V4797179,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,I5,,3534,,,,Traditional classroom,Foreign Language,2021-08-03
DIRECTIONS,"<p>Hola^ </p><p>La biblioteca tiene una variedad de libros. Personalmente^ me gusta el libros ficción. Para sacar un libro del biblioteca^ primero elegete un libro o dos o tres. Después escogiendo un libro^ es importante para hablar con un bibliotecario para sacar el libro. Debes tener un tarjeta de biblioteca. Si no tienes un tarjeta de biblioteca^ el bibliotecario puede hacer el tarjeta para ti. Cuando tienes el tarjeta de biblioteca^ date el tarjeta de biblioteca y su libro a el bibliotecario para sacar un libro. Es muy fácil y pienso que no tienes una problema. </p><p><br></p>",B2,3749204,53,U4797171,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.  Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library. ",I,1,I5,,3400,,,,Traditional classroom,Foreign Language,2021-08-03
EDUCATION,"<p>Hola^ </p><p>Hay dos tipos de escuelas en mi comunidad. Hay escuelas públicas y escuelas privadas. Las escuelas públicas tienen educación mejor que el educación en las escuelas privadas. Las escuelas públicas tienen menos dinero que las escuelas privadas^ pero las escuelas públicas tienen mejor educación. También^ las escuelas públicas son muy grande y tienen muchos gente. Es muy fácil para hablar con nuevo gente todos los días. Sin embargo^ las escuelas públicas tienen clases difícil y estresante. Las escuelas privadas tienen menos gente que las escuelas públicos^ así que es difícil para hablar con nuevo gente todos los días. Las escuelas privadas tienen clases fácil y menos estresante^ pero las clases no preparas para universidad en el futuro. </p><p>Es normal para el estudiantes de mi comunidad para estudiar a una universidad. Estudiantes tienen interés differentes en mi comunidad. Algunos estudiantes quieren ser médicos y científicos mientras otros quieren ser maestros y trabajar en negocio. Hay muchos opciónes para estudiar a una universidad y en mi comunidad^ y estudiantes estudiar cosas differentes. </p>",B2,3749204,53,U4797171,"The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ",A,1,I5,A-SE,3400,,,,Traditional classroom,Foreign Language,2021-08-03
EDUCATION,"<p>Hay dos opciones para escuela en mi communidad^ la escuela privada y la escuela publica. La escuela publica es mas común que la escuela privada porque es más barata y accesible para todas las personas en la comunidad. Tiene muchas positivas: es usualmente cerca de tu casa y puedes ir a la escuela en un autobús. Pero^ algunas personas creen que los estudiantes en la escuela publica no eres tan inteligente como los estudiantes en la escuela privada. Tambien^ hay muchas personas en la escuela publica. En la escuela privada^ educacion es la prioridad. Pero^ los estudiantes necesitan usar uniformes y los padres necesitan pagar mucho dinero.</p><p>Despues de escuela secundaria^ los estudiantes pueden hacer muchas cosas. Muchas de los estudiantes eligen ir a la universidad para recibir más educación. Alguna de los estudiantes no ir a la universidad y estas estudiantes comienzan a trabajar. Hay positivas y negativas para los dos opciones. Universidad cuesta mucho dinero pero estudiantes recibir un educación muy bien. Trabajo despues de escuela sin universidad es dificil y es posible que no consigas un buen trabajo.</p>",B2,3749212,31,V4797179,"The students in your partner school in Madrid want to learn more about students and education in your community.  In two well-developed^ organized paragraphs^ write an email in which you address the following:   	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live. 	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.  ",A,1,I5,A-MM,3534,,,,Traditional classroom,Foreign Language,2021-08-03
FAMILY,"<p>¡Mucho gusto! Me llamo Isaiah y yo vivo en Longrove Illinois con mis padres^ hermanitos^ yo nuestro perro Solomon. Mi cas es grande y tiene una planta baja un sótano y un piso de arriba. Mi mamá se llama Mavis y tiene trienta y nueve años. Ella es una doctora en psicologia y es vismo y cariñosa. Mi padrasto se llama Andrew y es un ingeniero de software^ el es comico y inteligente.  Yo tengo dos hermanas se llaman Hadassah y Rafaylie. Hadassah tiene trece años y es muy hábil y creativo. Rafaylie tiene siete años y es pequeña^ útil^ y adorable. Mi hermanito tiene dies años y raro y un poco torpe. Mi perro Solomon es un Shih Tsu y tiene cuatro años. El es listo^ lindo^ y muy pequeño. ¡Hasta luego!</p>",A2,3748152,18,Q4793748,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I3,,3400,,,,Traditional classroom,Foreign Language,2021-08-03
FAMILY,"<p>!Hola Carlos! Tengo mucho alegre por cuando usted vienes. Quiero dicir a ti unas cosas antes que vienes^ yo vivo en una ciudad que se llama Falls Church. Es un ciudad piquena pero hay mucho que ser. Mi familia consiste de 5 miembros^ A mi^ Henry^ mi hermana^ Lucy^ Mi Hermano^ Peter^ mi Papa^ Craig^ y mi Mama^ Sarah. Yo tengo 11 anos^ mi hermmano tiene 10 anos^ mi hermana tiene 5 anos^ mi papa tiene 47 anos y mi mama tiene 42 anos. Ahora voy a hablar sobre los personalidades de mi familia.<br></p><p>Mi hermano es muy creativo^ yo estoy serioso^ mi hermana es muy alegre^ mi papa tambien es serioso^ y mi mama es amable. Yo amo todo de mi famila^ todos son differentes.</p><p><br></p><p>:I couldnt use tildes or Enyes besause i dont have a spanish keyboard:</p>",A1,3749665,39,B4799412,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I4,,3400,,,,Other,Unknown,2021-08-03
FAMILY,"<p>¡Hola^ Gloria!  ¡Bienvenidos a la familia de DeRobertis! Mi nombre es Aubrey^ y mi dos otro miembros de mi familia son mi padre^ Thomas^ y mi hermano^ Grayson. Thomas tiene cincuenta y dos años; Grayson^ en la otra mano^ tiene dieciocho años. A pesar de que vivimos en casas separada^ estamos acogerado y amable a miembros de nuestra familia nuevo. Mi padre es un banquero a CNB Banco &amp; Confianza en Carlinville^ IL. Mi hermano es un instructor de natación a la casa club de Joliet^ IL. Corrientemente^ estoy una estudiante de Adlai E. Stevenson en Lincolnshire^ IL. ¡Seré en mi tercer año para mi próximo año en escuela con tú^ Gloria!  ¡Es bueno conocerte^ por fin! Te espero nuestra casa y familia!  Un cordial saludo^ Aubrey</p>",A2,3749631,41,Z4799365,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I4,,3389,,,,Traditional classroom,Foreign Language,2021-08-03
FAMILY,"<p>Hola!&nbsp;</p><p>Mucho gusto- me llamo Jenna y soy de Long Grove (una ciudad pequeña) en Illinois. Illinois es un estado del |Midwest| (/medio oeste) de los Estados Unidos^ cerca de los estados Wisconsin^ y MIchigan. Nuestra capital es Springfield^ Illinois pero somos famosos por nuestra ciudad^ Chicago. Mi casa es mas o menos una hora de Chicago por coche. Vivo con mis padres^ mi hermano mayor y mi perro. Mi madre^ se llama Lisa es peliroja y tiene ojos hazeles(?). Ella es baja^ pero fuerte y a ella le gusta hacer actividades y proyectos do construción. También^ ella tiene cincuenta y uno años^ su edad muy similar a mis padres. Mi padre^ se llama Phil^ tiene cincuenta y dos años. Él nació en mil noveciento sesenta y nueve (1969)  y ella nació en mil noveciento setenta. Mi padre es alto (tiene seis pies exactamente) y tiene ojos cafés. Mi hermano mayor^ se llama Luke^ tiene diezisiete años y nació en dos mil y cuatro. Él es alto también^ y muy atletico. A él disfruta correr millas y millas frecuentemente. Tengo un perro (se llama Hershey como la marca de chocolate) y tiene pelo castaño y ojos cafés^ por eso su nombre es perfecto! Finalmente^ me llamo Jenna y tengo quince años. Nacié en dos mil y cinco y tengo pelo rubio y ojos cafés como mi familia. Según mis amigos^ soy muy simpatica y comicó.</p><p><br></p><p>¡Adios^ yo espero que visites prontó!</p><p><br></p><p>Jenna</p>",A2,3749818,56,V4799850,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I4,,3400,,,,Traditional classroom,Foreign Language,2021-08-03
FAMILY,"<p style=|text-align: left;|>Hola mellamo Peter y soy de america. En mi famila ay 5 personas^  Henry^ Peter^ Lucy^ Sarah y Craig yo megusto acer muchos cosas includiondo correr. Mi familia vive en elsalvador y vamos a mover a america puedes dormir en la cama de my hermano^ Henry. tenemos comida aqua y todo las nescesidades de acer feliz. quando vienes a la casa vas a ver no muchas cosas porque estamos empackando pero va acer divertido. estoy muy feliz que vas a venir.-Peter</p>",A1,3749669,28,N4799416,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.  Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter. ",N,1,I2,,3389,,,,Other,Unknown,2021-08-03
LANGUAGE ARTS,"<p>Leo un libro fantastico recientamente^ Rump. Rump es un libro sobre un chico se llama Rump. Rump tiene potestades magicos pero hay un maldición que es muy mal y terrible por Rump. Entonces^ Rump y su amiga Red van a un viaje marvilloso para romper el maldición. Ellos se encuentran muchas caracteres que no era ordinario. Cuando leo este libro^ tengo mucha sorpresa porque dos niños mas joven que yo ganó contra monstruos y rompen el maldición en el fin de el libro.</p><p>Me gusta mucho sobre este libro. Es inspiradoro para muchos niños en el mundo y envía un mensaje: siempre se valiente y fuerte. Pero^ una cosa que puede ser mejor es el relación entre Rump y Red porque no es dessarrollo entre los caracteres en el libro. Despues de leo el libro^ pienso que todas las personas deben leer Rump. Es muy divertido y interesante especialmente para personas jovenes.</p>",B2,3749212,31,V4797179,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I5,A-SE,3534,,,,Traditional classroom,Foreign Language,2021-08-03
LANGUAGE ARTS,"<p>Hola^ </p><p>Mi libro favorito es Jane Eyre. En el libro^ Jane viaje a lugares differentes porque su vida es difícil porque del estrés en mujeres durante su tiempo para cocinar^ limpiar^ y empezar un familia. Me gustan el libro porque Jane está una mujer fuerte. Jane tiene no padres y su primeros fueron malo. Mi parte favorito fue cuando Jane corrió de Sr. Rocheter porque ella no quiso casarse con Sr. Rochester. Me gustan el libro porque fue interesante y tiene un cuento bien para el tiempo^ pero no me gustan el libro porque fue muy largo. Esto libro es muy importante en el mundo de libros clásicos. El libro Jane Eyre es muy importante para el historia de mujeres. Creo que todos debe leer Jane Eyre porque es muy significativo. </p>",B2,3749204,53,U4797171,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.  Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:   	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected. 	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.  ",A,1,I5,A-MM,3400,,,,Traditional classroom,Foreign Language,2021-08-03
POP_CULTURE,"<p>En mi esquela origami es muy popular. Origami usando papel para crear formas interesante^ es una forma de arte japonesa y es muy divertdo. Es probablemente popular porque de un serie de libro llama |Origami Yoda| que tiene temático de |Star Wars|. Es en parte por mí porque comencé a hacer origami personajes de Star Wars de esos libros.</p>",A2,3748152,18,Q4793748,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I3,I-MF,3400,,,,Traditional classroom,Foreign Language,2021-08-03
POP_CULTURE,"<p>¡Hola^ Patricia de barcelona!  In mi escuela y comunidad en este momento^ TikTok es un muy popular aplicación de teléfono. Las personas de alrededor del mundo pueden publicar videos emocional^ divertido o informativo. Incluso mi padre usa TikTok^ donde mira videos acerca de la universidad y gatos para mi. Ha sido popular ya que dos mil diecinueve^ antes de la pandemia. Veo videos en arte digital y de mi amigos. Generalmente^ ellos son divertidos. Creo que es popular porque alguien pueden usar la aplicación^ sin importar de su edad^ joven o viejo.  ¿Porque piensas |Fidget Spinners| están popular donde vives?  Sinceramente^ Aubrey</p>",A2,3749631,41,Z4799365,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language,2021-08-03
POP_CULTURE,"<p>!Buenas noches ^Carla! Una cosa muy popular en mi escuela saon los jugetes pop its. Esos jugetes son burbujas que se puede presionar y hacen ur ruido POP. Pienso que estan tan populares porque se puede dicir a los profesores que |esta para mi salud mental| y estan muy divertidos a usar. Tienen colores y tamanos differentes entonces puedes comprar cuales te gustas y se puede cambiar con amigos. Pienso que los juegos pop its no deben estar permitidos adentro de la escuela porque hacen un gran ruido quando estas usandomlos y son un distraccion. ?Que piensas tu sobre eso Carla?</p><p>Su amigo^ Henry.</p>",A1,3749665,39,B4799412,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I4,I-MF,3400,,,,Other,Unknown,2021-08-03
POP_CULTURE,"<p>En mi escuela no dejan traer cosas porque pueden distract usted pero en los breaks jugemos casas divertidos como mica o infection es muy divertido  y solo a veces traygan juegos y traygan pop its son un poco divertido pero no mucho siempre son muchos en la esqueala.gracias por dar me una mensaje adios a y tienen fidget spinners.-peter</p>",A1,3749669,28,N4799416,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I2,I-MM,3389,,,,Other,Unknown,2021-08-03
POP_CULTURE,"<p>¿Hola^ comó estás? Los |fidget spinners| fue un jugete muy popular en mi escuela unos anos pasados. Aunque^ ahorita el applicación |TikTok| es muy popular en mi escuela y con personas jovénes en general. ¡En este applicación de media social^ puedes hacer videos cortos de muchos topicos! Personalmente^ no crear estes videos de TikTok^ pero me gusta ver los videos de otras personas en mi telefóno todo los días. ¡Mis videos favoritas son de cociando^ arte^ y videos cortos comicós! Hay muchas personas en mi communidad quien a le gusta hacer estes videos para el publico. ¿Hay applicaciónes populares de media social en España? Snapchat^ Instagram^ y Youtube son otros ejemplos de populares en los Estados Unidos.</p><p>Espero que podramos hablar por telefonó pronto!</p><p><br></p><p>¡Adios!</p><p><br></p><p>Jenna</p><p><br></p><p><br></p>",A2,3749818,56,V4799850,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.  Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular. ",I,1,I4,I-MF,3400,,,,Traditional classroom,Foreign Language,2021-08-03
POP_CULTURE,"<p>En la comunidad de mi escuela^ hay muchas cosas que los estudiantes piensan era de moda. Por ejemplo^ rompio desde teindas caras era elegante y muchas personas quieren este cosas. Zapatos vistosos^ cortos^ y una camisa lisa crean el tipico rompio de los estudiantes. Pero muchas escuelas en mi comunidad tiene un uniforme que todos los estudiantes necesitan vestir. Mi escuela no tiene un uniforme. Entonces^ los estudiantes llevan el mismo rompio en escuela y fuera de escuela.</p><p>Un lugar en mi comunidad donde muchas adolescentes van es el parque de Chesterfield. El parque es muy hermoso y muchas personas reunirse con amigos y relativos allí. Yo visito el parque el mes pasado con mi amiga. Nosotros estudiamos en el parque porque el clima están fantastico. Cuando nosotros llegamos^ encontramos una bonita lugar para sentarse. Proxima^ empezamos estudiar. Cuando nosotros fuimos^ era en el noche pero este parque es muy seguro.</p>",B2,3749212,31,V4797179,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I5,A-NE,3534,,,,Traditional classroom,Foreign Language,2021-08-03
POP_CULTURE,"<p>Los tendencias en mi comunidad escuela son ropas cómodas. La mayoría de la gente tener suéteres^ chaquetas de puntos^ pantalónes cómodas^ y zapatos de Nike y Adidas. Gente tener ropas muy expensivo porque en mi comunidad muchas familias tienen mucho dinero. Durante escuela y después escuela^ la mayoría de la gente usar ropas cómodas. En escuela^ no es normal para gente tener pantalónes de jean. </p><p>La mayoría de la gente en mi escuela pasar tiempo a el centro comercial. Uno tiempo^ fui a el centro comercial con un amiga y fuimos de compras y comimos a un restaurante. Fue divertido porque hablamos con otras personas de nuestro escuela. Primero^ fuimos a H&amp;M^ American Eagle^ y Pacson. Después compras^ comimos a Chick-Fil-A. Fue una día divertido con mi amiga. Me gustan mucho el centro comercial porque es un lugar dónde puedes ir de compras^ comer^ y hablar con otras personas de mi escuela y comunidad.</p>",B2,3749204,53,U4797171,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.  Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:   	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school. 	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.  ",A,1,I5,A-MM,3400,,,,Traditional classroom,Foreign Language,2021-08-03
TRAVEL,"<p>Para el mayoria del población^ viajando no es fácil. Normalmente^ es fácil para conducir un coche o volar a vacaciones. Sin embargo^ estos formas de transportaciónes no son fácil para otros gentes. Otros formas de transportaciónes son un autobús^ un bote^ y un tren. </p><p>Hay positivos y negativos entre todos de las formas de transportaciónes. Para conducir un coche a vacaciones^ un positivo es que es fácil y ménos dinero es necesario. Pero^ un negativo es que es necesario que el coche es en un condición bien. Para volar a vacaciones^ un negativo^ in mi opinión^ es que está muy estresante. Para conducir en un autobús^ un negativo es que hay muchos gentes en el autobús^ así que es muy dificil para relajarse durante el viaje. Para un bote^ un positivo^ en mi opinión pienso que el viaje es muy divertido y el mar o el lago está hermoso. Finalmente^ un positivo de un tren es que el viaje es barato. </p><p>En conclusión^ hay muchos formas de transportaciónes con positivos y negativos. Es necesario para escogir el forma de transportación que te gustan mejor. </p>",B2,3749204,53,U4797171,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I5,,3400,,,,Traditional classroom,Foreign Language,2021-08-03
TRAVEL,"<p>Los seres humanos viajen mucho. Nosotros usamos muchos tipos de transportación para viaje. Algunas de los tipos de transportación incluir el autobus^ el avión^ y el carro. Pero todos los tipos de transportación no estan seguro todo el tiempo. Muchas personas han muerto en accidentes y collisiones. Entonces^ es muy importante para mantente segura y precaución.</p><p>El primer tipo de transportación^ el autobus^ tiene muchas positivas. Es barato^ accesible^ y segura. Pero^ tiene muchas negativas tambien. Por ejemplo^ hay muchas personas en el autobus. Entonces^ es muy atestado. Tambien^ el autobus no es rapidamente. La segunda tipo de transportación^ el avión es muy^ muy rapidamente no como el autobus. Muchas personas usan los aviones para ir a lugares lejanos. Pero^ siempre hay noticias sobre los accidentes de aviónes. Entonces^ tengo poco miedo cuando yo viajo en un avión. Finalmente^ el carro es muy común y facíl para usar. Todos las personas en mi communidad usan los carros para viaje a muchas lugares. Pero^ es un largo viaje en el carro cuando necesitas viaje a lugares lejanos.</p>",B2,3749212,31,V4797179,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report.   Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel. ",I,1,I5,,3534,,,,Traditional classroom,Foreign Language,2021-08-03
WEATHER,"<p>Hola amiga^</p><p>Mi tiempo favorito es cuando hace sol y hace viento. En el verano me gusta ir la playa y tomar el sol. Tambien^ me gusta llueve. Me gusta caminar en la lluvia con mi impermeable y botas o descansar en me casa y beber té. En el otoño me gusta ir de excursión o ir de un picnic.<br></p>",A2,3748152,18,Q4793748,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,I3,,3400,,,,Traditional classroom,Foreign Language,2021-08-03
WEATHER,"<p>!Hola Carla! Tu paiz es muy interesante para leer^ tiene mucha variedad. Hoy voy a contar a ti sobre mi paiz. Mi paiz tiene dos secciones del ano^ us seccion con mucha lluvia^ y un seccion sin lluvia. Mi favorito de los dos es el seccion sin lluvia por que puedo ir afuera y caminar^ correr^ o haccer qualquiere cosa. Mi cosa favorita de ser durante el tiempo que no hay lluvia es jugar fuera con mis amigos. mis amigos le gustan correr afuera tambien entonces siempre divertimos juntos. Tambien me gusto nadar con mis amigos por que la pisina sienmpre esta un buen temperatura y no hay muchas personas adentro.&nbsp;</p><p>Gracias por preguntarme esa pregunta^ suerte^ Henry.<br></p>",A1,3749665,39,B4799412,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.  Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,I4,,3400,,,,Other,Unknown,2021-08-03
