Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
COMMUNITY_SERVICE,"<p>Los estudiantes no estan haciendo mucho projectos. Lost estudiantes a veces limpian la basura on el road o^ ayudan las homless personas.</p>",A2,3637159,18,S4657222,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-NE,4456,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>Hola queremos informar muchos de ustedas de los diffrentes proyectos que estamos haciendo en la esculela para nuestro club de español.</p><p>Todos los estudiantes nos juntamos los lunes y viernes para perparar differentes proyectos. El ultimo proyecto del salon juntamos lattas de comidia por dos semanas para donar todo a el banko de comida del pueblo. Antes de ese proyecto pusimos una rifa para un chocolate y todo lo que teñian que hacer es ir al salon de español y contestar cuantos dulces estaban en un frasco^ la meta de eso era tratar de involvar muchos niños y niñas de escuela.</p>",A2,3640532,21,C4661005,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I3,I-MF,3888,,,,Traditional classroom,Heritage Language,2021-05-20
COMMUNITY_SERVICE,"<p>Comer la narajantas en bibliotecha^ el exam en fútbol^ por que es tú en la entrada^ y  en septiembre correr in la Portugal. </p>",A2,3647369,24,F4669320,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N2,I-NE,3354,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>concession stands^ Practicár deportés^ Trabajar^ I dabajor</p>",A2,3647389,11,V4669340,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N1,I-NE,3545,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>¡Hola! </p>",A2,3647381,29,T4669332,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N2,I-NE,3354,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>Hola^</p><p>Over here^ we like to do science fairs. we also like to show off drawings from the students</p><p><br></p><p>Your Amigô^</p><p>Conner</p>",A2,3647424,23,E4669374,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N1,I-NE,3389,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"Lo siento. No conozco.",A2,3647408,30,K4669358,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-NE,3888,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>En ese escuela^ nos encantamos la communidad. Nos ayunda mucho. Para los animales sin un casa^ los traen a la escuela y vemos si algien poden los traen a su casa. Para los adolencías con dificil tarea^ los maestros y otras estudiantes ayunda. Para los estudiantes con no dinero extra^ eso escuela y todos classes es free. Nos limpiamos la ciudad y ponen garbage en la garbage can. Finalmente nos damos almuerza a todos estudiantes^ todos los dias. </p>",A2,3649228,29,X4671515,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I2,I-MM,3389,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"",A2,3600257,35,U4617274,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-NE,3768,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>Mi y mis compañeros hacemos muy actividades por nos comunidad. Primeo^ mis compañeros y yo vamos a voluntario en un iglesia^ recibimos doñares por los personas no fortunamente. Tambien^ mis amigos y yo doñamos a los estudiantes en los escuelas muy terible. Yo doñamos electronicos joven^ y pasamos tiempo con sus estudiantes. Nosotros jugemos deportivos y otros activadades con sus estudiantes especiales. Y^ yo ayudo personas en un casa por jovenes^ usar el bano y cocino comida por ellos. </p>",A2,3522562,30,N4530175,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-NE,2278,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>Los servicos de comunidades mi clase y yo hacemos son ayudar los personas mejores^ limprar el mundo y asistir los personas menores con tarea. Los personas mejores nesecentan mucho ayuda. Ayudamos con comprar comida por ellos. Tambien^ mi clase y yo limpramos el mundo por no polucion. Ayudamos los ninos con tarea por escuela si ellos nesecentan ayudar.</p>",A2,3522558,37,Q4530171,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-MF,3543,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>Yo voluntario sobre la escuela bailar y ayudo los chicos pequeños aprenden bailar. Otros estudientes voluntario con otros lugares a ayudar la comunidad. </p>",A2,3522554,40,H4530167,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-SE,4298,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>En esta clase^ los estudiantes aprender de la enviornmento.  Todos los estudiantes participan en plante muchas arboles^ y plantas en parkes.  Mata muchos plantes infectes^ y hace muchas actividades con la comunidad.  Hay mucos parcas publicas en Seattle^ pero en el fin de la semana^ hay muchas personas en eses.</p><p><br></p><p>Boyan</p>",A2,3651925,32,S4674671,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,I1,I-MM,4428,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>En Peru^ mi y mi clasemates tener muschimoso service projects. Un service actividad nosotros did es picking up la trash en la citudad de Peru. Un actividad es helping endangered animales de peru^ y helping la animales mirar de casa.</p>",A2,3651917,32,D4674663,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N2,I-NE,3911,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>En la escuela de Bush^ hay muchos acvidades por estudiantes. Una actividad es con comida y abuelos. Estudiantes van a la casas con muchos abuelos y abuelas con comida por la personas. Estudiante no van la casa en una carro. Caminan a la casa con la comida. ademas^ Estudiante escriben letras con officonales porque la personas quieren una deferencia.</p>",A2,3651881,41,H4674627,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N4,I-SE,3911,,,,Traditional classroom,Foreign Language,2021-05-20
COMMUNITY_SERVICE,"<p>Hola^</p><p>La club de espaneol es muy interesante projetas. Es la comunitia servicas en la fundraisers. La meberos es muy bueno. Nosotros es muy exidado en la information en la projestas en la futuro.</p><p>¡Adios!</p>",A2,3651861,30,K4674607,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.  Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can. ",I,1,N3,I-NE,4519,,,,Traditional classroom,Foreign Language,2021-05-20
ANIMALS,"<p>A mi me gustan los perros. Son buenos animales y son facil a cuidar. Y te dan amor no te va faltar. Pero si vas a tiener un perro tienes que ensenarle a ser cosas como usar el bano afuera ^ cosas asi ^ peritos son un gran resposablidad pero son muchisimos de bueno.</p>",A2,3375055,14,V4374704,"Your pen pal wants to get a new pet and has asked for your suggestions.   Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet.  ",I,1,I4,I-MF,3354,,,,Traditional classroom,Unknown,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Holá! </p><p>Te habla su amigá de los Estados Unidos. Quería preguntarte sobre como tu sistema escolar es y que apredenzes durante la semana. Por ejemplo^ en mi país^ la mayoría de estudiantes en High school^ lleva ochó clases al día. Las clases son de diferentes niveles. No tengo idea de como tu día escolar similar o diferente al mio. Por eso queria preguntarte^ cual clases tomas? Tomas clases de niveles mas dificil? Cuantas clases al día tomas? Al contrario^ cual es tu matera favorita? Juegas un deporte despues de tu día escolar? Espero que pueda mejor aprender de como españa opera sus sistemas escolares!</p><p>Con respeto^<br></p><p>Yanelvis Gomez</p>",B2,3669192,41,B4694048,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,A,,4174,,,,Heritage Learner,Heritage Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo^<br></p><p>Estoy escribiendo este carta porque yo quiero saber tu horario. Yo tengo escuela por siete horas cinco de las siete dias cada semana. Mis classes son de ocho en la manana a tres en la tarde. En este momento^ no tengo un deporte asi despues de escuela yo voy a mi casa o a un resturante con mis amigos. ¿Cuantos horas es tu escuela y que dias lo tienes? ¿Practicas desportes despues o antes de la escuela? Despues de escuela^ ¿Paseas tiempo con tus amigos^ y sÍ verdad^ donde ellos van? ¿Que classes tu tomas? Soy tomando ingles^ matématicas^ español^ computacíon^ biología^ y historia. Durante el fin de semana^ ¿Que hices y con quien? Yo voy a la playa con mis amigos David y Enzo. Gracias para escribiendo con mi.</p><p><br></p><p>-Dylan.</p>",B2,3669142,60,D4693994,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I5,,4519,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola amiga^ ¿comó estás? Estoy muy bien. Espero que igualmente. ¿Comó la escúela? ¿Es simpatíca sí? ¿Donde esta en España? Quiero saber sobre tu viva en España para mi clase de estudiar sociales. ¿Qué tienes la tarea todos los días? ¿Qué actividades haces durante la escúela y despúes? ¿Cuantos tienes amigos? Cuando tu escirbir para mi^ hablar sobre su amigas y su escúela. Hablar sobre su clases y que hacer en las clases. Describir su maestros y otrás estudiantes. Necessito todo la información para mi clase. Deciré la información das mi para mi clase y mi Señora. <br></p>",B2,3668592,42,Z4693388,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,4341,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola! ¿Como estas? Estoy muy bien^ pero yo tengo muchas preguntas.  Para mi clase de historia yo necesito aprender sobre las diferente programas en otro pais.  He buscando en el Internet por ideas^ ¡pero pusé que preguntaré tu! Asi^ he escribiendo preguntas que yo te necesito responder. ¿Que actividades haces duarante la semana? Yo tengo muchas actividades despues de escuela y se incluyen banda^ teatro de musica^ y leyendo por mis clases.  ¿Que horas vas a escuela durante el dia?  Voy a esceula por siete horas y despues tipicamente tengo muchas actividades hacer.  ¿Tienes una siesta? Conozco que en Americano de Central tienen siestas durante el dia.  ¿Tienes muchas tarea hacer despues de escuela? En mi escuela^ yo tengo muchas tarea.  Y ¿Te gustas tus programa de escuela? ¿Si no^ que cambiarás? Si quieres añadir a tus respuestas y va a muchas detales^ seré muchas felices.  Yo necesito muchos informaccion sobre ese y estas ayudando mi muchas.  ¡Gracias mi amigo y ojala que estas haciendo bien! <br></p>",B2,3668588,70,H4693384,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,I-MF,3545,,,,Traditional classroom,Heritage Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo.  ¿Como estas?  Estoy muy bien.  ¿Como es el colegio? Mi colegio esta bien porque tengo buenas notas.  Tengo trabajara muy dificil.  Estudio mucho a noche.  ¿Juegas los deportes?  ¿Que deportes?  Juego el futbol y el tenis.  Tambien^ nado y bailo.   ¿Que deportes es tu favoritas?  ¿Juegas igualmente los deportes?  Mi favorito deporte es el futbol porque es muy fisical.  ¿Estudias mucho?  ¿Tienes buenas notas o no?  ¿Tienes un trabajar? No tengo una trabajar.  Mis padres dijieron si tengo buenas notas que no necisito una trabajar.  Veo los ninos para los amigos de mis padres.  Lo he hecho antes.  Me encanto viendo los ninos.  Este verano soy viendo una chica quien es ocho anos.  Le gusta montar bicicletas.  Cuales esta bien porque yo tambien me gusta montar bicicletas.  ¿Te gusta montar los bicicletas?  ¿Cuantos anos tienes?  ¿Te vayas con tus amigos durante la semans?  La pasada semana fui con mi amgigo comprando.  ¿Tienes una hermana o un hermano?  Tengo una hermana y ella conduzco a la clase de baile.  ¿Ayudas con su hermanos?  ¿Tienes los perros o gatos?  Tengo tres perros y un gato.  Mi hermana tipicalmente come el gato pero no ayer.  Podria ayudar con la casa pero dijo no he tiene tiempo.  ¿Es tu hermana o hermano igualamente?  Lo hecho muy frustrado. Ojala que ayudaria. Adios. </p>",B2,3668576,29,X4693372,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I5,,4428,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola!</p><p>¿Como estás? Ojalá que tú está bien. Tengo muchas preguntas sobre tu programa. Pienso que tu programa es diferente que mio. </p><p>Primero^ ¿que días es escuela en tu país? Nosotros vamos a escuela para cinco días del semana. Comprendar tu programa y vida^ necessito saber que tu programa de esceula es. </p><p>¿Tu tienes clases diferentes todos los días o la misma clases? Por ejemplo^ algunas escuelas en los Estados Unidos tienen una programa que ellos tienen los clases especial uno día y clases diferentes la otra día. Pero^ tengo igual clases todos los días. </p><p>También^ quiero conocer ¿a que hora es la empieza de tu día de escuela? Levantando en la manaña es MUY dificíl para mi y mi escuela empieza a ocho y medía todos los días sin sabado y domingo. </p><p>Me gusta deportes muchas. Juego fútbol^ fútbol americano^ y corriendo. ¿Jueges algunos deportes? Si jueges deportes^ ¿qué deportes jueges? </p><p>O^ si tu no jueges deportes^ ¿cuales algunos actividades que te gusta hacer? Con mis deportes^ involvo en algunos actividades en mi escuela como muchas clubs diferentes. <br></p><p>Déspues escuela^ ¿te gusta irando al centro comercial con tus amigos? Mi cosa favorita hacer es voy al centro comercial con mis amigos. </p><p>Si tu piensas algunos más cosas dir mi^ me gustaría oyer muchas!</p><p>Gracias^ Claire</p>",B2,3668586,31,E4693382,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,A,,4294,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola Tony!!! Te extrano!! ¿Como es colegio y deportes? ¿Se juegas futbol y basebol^ como esta? ¿Tiene tu ganar jugues? ¿Y como es su notas? ¿Tiene notas de historia levantar? Notas de mi esta mal tambien asi esta bien. ¿Como es tu familia y amigos? Extrano su familia!!!! ¿Describir que esta semana es gusta? Semana de yo es muy difcil^ tengo muchos hacer. Trabajo^ salir con mis amigos^ tengo bailar de escuela^ y visitar con mi familar. ¿Vea en Instagram tiene un novia? OOOOOOOOOOO!!!!! Estoy hablando con su cuando vea en el verano. ¿Como es su gusta? Vea su muy bonita. ¿Tiene piensa sobre que quiera hacer por diner en el verano? ¿Pudes trabajo con su hermanas a mercado de helado? Esta es muchos dinero en sies dias. ¿Tambien^ tiene su carro? ¿Que color es? ¿Azul^ rojo^ negro^ verde^ rosa? Nececito se!! Porque tengo un blanco carro y esta es muy importante no tenemos igualmente. No estoy seriosa. Quiero escribir a mi muchos^ no tenemos hablar a telephone!!! Adios tiene un muy bien semana!</p>",B2,3668582,61,C4693378,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,3947,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola amigo!</p><p>Yo quiero saber sobre tu horrario de escuela. ¿A qué tiempo su primera clase empieza? ¿Cuantos clases tienes en un día? ¿A qué tiempo salis de esquela? ¿Es su horrario differente este año porque de COVID-19? Solamente tengo escuela en lunes y martes este año. ¿Cuantos dias tienes escuela? Despues de clase^ mis amigos y yo jugamos basquetból en el parque. ¿Qué haces despues de escuela? ¿Tocas juegos con sus amigos^ comes almuerzo^ o tienes una siesta?</p><p>Hasta luego^ </p><p>Riley</p>",B2,3667631,42,F4692328,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,I-MF,4141,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola! Hoy es la primera dia de una semana nuevo. ¿Que tu hace en su semana? ¿Como es tu escuela? Mi escuela esta muy grande^ y yo tengo cuatro horas en la dia. Tengo cuatro clases^ y uno hora para comer. Despues el dia^ yo voy a mi casa^ y hacer tiempo con mi hermana y mis padres. Yo estoy muy curioso que to hace en su dia. </p>",B2,3667223,11,J4691919,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I1,I-MM,3911,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola amigo! ¿Que pasa? En una semana^ ¿cual actividades haces y que asistes? Jueges deportes o no? En mi pueblo^ hay muchos deportes y fuÍ a los juegos mucho^ pero yo no participo en los deportes. Y para escuela^ ¿que actividades nececitas participar? ¿Necesitas asister muchos clases cada semana? ¿Necesitas asister otra actividades para los clases? En mi escuela^ los estudiantes necesitan fueron a la escuela o otra cosas cual no es escuela porque necesita mas tiempo para estudiar. ¿En España es el mismo? Y ¿cuando classes tienes? ¿Tienes matimáticas y hÌstoria de españa? En mi escuela^ necesito tomar la clase de hÍstoria de el Estados Unitos. ¿Es el mismo para tu pero con España y no Estado Unitos? </p>",B2,3667219,46,P4691915,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I5,,3888,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola de Columbia^ </p><p>Cómo estás? Platicame de tus clases? Cuantas tienes? A ti te gusta la escuela? Que actividades puedes hacer después de la escuela?</p>",B2,3663404,32,Y4687625,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I1,I-MM,396,,,,IB,Heritage Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>¡Hola! </p><p>Estoy trabajando en un proyecto de mi clase de Estudios Sociales sobre los horarios de jovenes al rededor del mundo. Es un placer para mi poder escribirte por medio de este correo y preguntarte sobre tu horario semanal. Acontinuación te haré algunas preguntas. </p><p>¿Cuáles son tus actividades diarias?</p><p>¿Cuántas clases recibes cada día?</p><p>¿En tus actividades semanales o diarias incluyes actividades deportivas?</p><p>¿Cuál es tú horario para elaborar tus tareas?</p><p>¿ A parte de tus clases qué otras actividades realizas (ayudar en las tareas del hogar^ ejercicio^ pintar^ bailar etc.)</p><p>¿ Te gusta tu horario actúal o quisieras reorganizarlo?</p><p>Estas son mis preguntas para ti. Espero puedas responder cada una de ellas.<br></p><p>¡Cuidate!</p>",B2,3661878,55,C4686053,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I5,,3282,,,,Traditional classroom,First Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola espero y te encuentres bien^ como vas con el proyecto  <br></p><p>estoy trabajando en el mismo que tu que. cual es tu horario del dia que hora tu trabajas en le proyecto de sociasles<br></p><p><br></p>",B2,3661862,38,A4686037,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I5,,4424,,,,Traditional classroom,First Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Querido amigo es gusto saludarte^ el motivo de escribirte es porque tengo preguntas que hacerte espero no sea inoportuna y puedas  ayudarme.</p>",B2,3661858,41,W4686033,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I2,I-NE,4141,,,,Traditional classroom,First Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>¿Qué haces durante la semana dispues de la escuela? A mi me encanta ver peliculas y videos en YOUTUBE. ¿Trabajas? Yo trabajo en un restauranté que se llama Chilis. ¿Que tipos de actividades haces? Yo estoy en la banda en mi escuela. ¿Hablando de la escuela^ que tipos de clases estás tomando? ¿Cuál classe es tu favorito? Me encanta las sciencias. Bueno^ ya me tengo que ir. Hasta luego!    </p>",B2,3666561,38,K4691202,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,473,,,,Traditional classroom,Heritage Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>En los Estados Unidos^ los estudiantes se despiertan muy temprano para ir a la escuela. ¡No me gusta nada! ¿Qué hora despiertan los estudiantes en España? Yo he escuchado que las personas en España echen una siesta cada día. ¿Es la verdad? ¿Por cuánto tiempo echan la siesta^ y cuándo echan? Me gustaría echar una siesta durante del día en la escuela. Cuando vuelvo a mi casa cada noche después de la escuela^ estoy muy cansada. Por lo tanto^ ir a dormir temprano cada noche también. Pero antes que puedo dormir^ yo asisto en las actividades extracurriculares como los clubes y otras actividades deportivas. ¿Y tú^ cuáles actividades participas? Después de las actividades extracurriculares^ ¿cuántas horas necesitas para completar sus tareas para la escuela? Y finalmente^ ¿cuándo duerme? </p>",B2,3664126,58,S4688396,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,A,,4145,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Querida amigo^ </p><p>Hola^ ¿como estas? Hoy^ aprendí que tengo una projecto nuevo en mi unos de mis clases^ y yo veo eso como una oportunidad perfecto para escribirte de repente. El projecto es eso: aprender más de como pasen días en países diferentes. Bueno^ ¿puedes ayudame?</p><p>¿Que haces primera en su día? Yo se que estas en el grado doce (como yo)^ así que^ como se ve tu día en la escuela? Yo estoy en escuela ahora^ especificamente en mi clase de matemáticas (¡ugh!) ¿Cuales clases tomas cada día? ¿Que te gustas hacer en los fines de semanas: prefieres estar solo en casa o afuera en un ciudad con amigos? Que hay hacer en tu comunidad o cuidad? ¿Tienes el oportunidad de dormir suficiente? A causa de tarea y escuela^ a veces yo no tengo el tiempo para dormir por nueve horas cada noche (lo cual esta me recomiendo a mí por mis padres y maestros). ¿Vas a iglesia cada semana? Eso es una cosa importante en mi país: fui a mi iglesia la semana pasada^ y voy de repente este semana. ¡Dime todo la información que puedes de tus eventos en una semana normal!</p><p>Gracias muchísimo^ y te hecho de menos.</p><p>Maren </p>",B2,3665920,38,X4690541,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I4,,3389,,,,Traditional classroom,Foreign Language,2021-05-20
DAILY_SCHEDULE_ROUTINE,"<p>Hola soy emely y yo tengo unas preguntas. Que tu ases cada semana y que activitas ases cada semana? Que es tu horiario para los classes que tiene. Dime todas las cosas que haces cada semana.</p>",B2,3674990,52,R4700468,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.  Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly. ",I,1,I3,I-MM,3282,,,,Traditional classroom,First Language,2021-05-20
