Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage,DateOfExam
ART,"<p>Los lugares que pueden visitar para ver arte local es ir a la escuela donde puedes ver la galaria de arte^ ir al centro del ciudad donde estan estatuas de personas^ y tambíen pueden visitar el colegío que tienen un estudio de arte. Cuando caminen en el centro del ciudad van estar suprendidos que hay tanto de arte alrededor que necesitan tomar fotos. En el parque y biblioteca hay estatuas que pueden tomar fotos. En la escuela y el colegío hay arte que los estudiantes creyeron.</p><p>El arte que prefiero es de pinturas porque me encanta a pintar y viendo a un pintura que alguien creyo es facionante para mi. Cuando vieo la pintura me pienso^ |¿como lo hacen ver tan realistico? y ¿Cuanto tiempo duro de harcerlo?| El arte de pintura es muy dificultal para mi pero los artistas you piensi que es facil. Los artistas le encanta a hacer arte de todos modos si es su pasíon. Todos tienen diferente preferencias de arte y el cual que me gusta es de pinturas. <br></p>",B2,3659401,27,R4683404,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,4456,,,,Two-way immersion,First Language,2021-05-22
ART,"<p>Bienvenidos Estudiantes de Madrid^</p><p>En esta publicacion que les estoy escribiendo les quiro platicar y enseñar sobre la tema de Arte^ ya recognozco que ustedes vienen de differentes paises alrededor del mundo y hay muchos diferentes estilos de arte que cada cultura tienen. En la escuela preparatoria de Holland High ^ aqui puedes tener el chance de ver y aprender de sobre el arte que tiene que ofrecer. Hay un departamento en la escuela que pertenece solamente al arte^  esta localizado atrás de la escuela cuando entras en la escuela tienes que caminar derecho y ir a tu lado izquierdo. En este departamento puedes encontrar muchos dibujos que cada estudianete a dibujado^ la mayoria de los dibujos son sobre de cada categoria^ como dibujos de flores^ naturaleza^ personajes^ animales y de lugares turisticos. Aqui en este departamento tambien puedes encontrar una galleria muy grande echo de vidrio^ aqui pertenece el arte que es hecho de material muy fragil y tambien hecho de mano. Como por ejemplo vasos^ platos^ vases^ y pinturas. Tambien en este galleria contiene muchos diferentes de pinturas de toda clasica^ se requiere de diferentes pinturas mezcladas como rojo^ con verde^ rosita^ purpura o amarillo. La galleria es el mas famoso de la escuela^ tambien hay una clase de arte que esta localizado asta mas atras de la escuela puedes tomar esta clase de arte para aprender a dibujar^ hacer pinturas^ poteria^ y aprender como usar los colores correctos que se requeren aprender antes de empezar la clase artisitica. En nuestra escuela no hacemos todo clase de arte^ pero si practicamos sobre diferentes estilos de arte o en otras palabras artes simples para construir el conocimiento basico para todos los alumnos. Preferimos estos clases de arte porque la escuela usan utiles que no son muy caros ni costosos y a si pueden tomar esta clase y tambien la mayoria de los alumnos les encantan a dibujar asta todos los días.</p><p>Espero que esta publicacion les a dado una demonstracion sobre como es el arte en nuestra escuela y espero verlos prontos</p><p>Adios. </p>",B2,3659425,50,R4683428,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I5,,460,,,,Heritage learner,First Language,2021-05-22
ART,"<p>En mi pueblo es mucho arte interestante. En el pueblo de Aspen^ es una parque y mermorial para el actor y musica de^ John Denver. En el parque el esta muchos arte de 'stautes' y 'plaues' es muy popular. Y tambien en Aspen^ es una mueso de arte con muchos arte de 'locals' y otro personas. Y finalmente^ Aspen tiene muchos murales es muy intrestanste y popular tambine. </p>",B2,3636611,24,J4656667,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,I1,I-MM,3545,,,,Traditional classroom,Foreign Language,2021-05-22
ART,"<p>Querido estudiantes de Madrid^</p><p>Yo vivo en Seneca. Hay un poco arte en Seneca pero hay muchas casas estas muy bonitas en Seneca. Me gusta dibujar las casas. Despues podemos vender el dibujos. ¿Que tu piensa?</p><p>¡Adios!</p>",B2,3683123,44,Y4709159,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.  Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can. ",I,1,Below N4,I-NE,2278,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>¡Hola amigo!</p><p><br></p><p>En Nueva York^ personas celebraton los cumpleanos mucho. Tiene fiestas de cumpleanos con mucho comida y personas. Tienen actividades y es muy bien. Los familia de la cumpleano persona ven a la fiesta y los amigos. </p><p><br></p><p>Adios^</p><p><br></p><p>Trey Ramirez</p><p><br></p><p><br></p>",A1,3672027,16,E4697351,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,4294,4456,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>nividad: en navidad santa pones presents under un tree y en el morning nececito abrir los presents. halloween: tu get en un costum y ir al tu nighbors y sedice trick or treet  y tu get dulces cumplianios: tus amigo van a cual cuer place tu queres y give tu presents</p>",A1,3672163,16,C4697494,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-NE,460,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En los estados undios celebran con muchas pizza y cake y muchan porsonas tiene un theme del party</p>",A1,3672166,32,M4697497,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,3282,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Holla . mi familia celebars con amor y compasion. Es muy divertido y todo mi familia vienes . Tambien mis amigos va. Ahy pasteles y  son muy dilioso . Tamdien todos va a el celbarson con un persent .En muchas celbarsones ahy comida. Ahy muchas juegos y son muy divertidos con el familia. Adios</p>",A1,3672169,59,Z4697500,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,3907,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En Cumpleaños jugar video jugeos^ y jugar |NERF GUN FIGHT.|</p>",A1,3672172,16,P4697503,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N2,I-NE,4519,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En los cupleanios asen juegos y comen pastel.En mi cupleanios yo invited mis amigos y mi familia a mi cumpleanios.En some cumpleanios tiene una pinata para dulce o juegamos juegos en el picina.Mi cupleanios es enero 27 de 2011.Para mi last cumpleanios para un peresent mi mama y papa gave mi en perro.</p>",A1,3672181,30,C4697512,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,3282,4435,143,4350,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>en arizona es muy divertido es bonita tengo pelotas cookies y mas mi favorito es la pinata la pinata es differente colores y tengo candy in la inside </p>",A1,3672175,13,N4697506,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-SE,4566,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>las personas en mi cuidad celebrado las fiestas en muchas different ways^ las fiestas tengo comido color banderas y muchas colares.</p>",A1,3672178,13,V4697509,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-NE,4453,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Come yo celebre un mi cumplanos es mis amigos dame regalos y queando esta en la casa vamos a un restorante y los persones que trabajo un la restorante se canto las mananitas.</p>",A1,3672187,24,V4697518,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-SE,143,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Cuado personas de donde yo vive celabrar actvidades es dise faliz cumplianos y comer pastel y nadar o jump en la jumpie casa. Me gusta partes de cumplianos^ porque es fliez y me gusta mucho.</p>",A1,3672190,11,D4697521,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-NE,4519,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En mi casa mi papa y mama darme cosas como ropa y zapatos^ tambien darme jueguetes. Despues de la cena come pastel chocolate o vanilla. Para Halloween ir casa a casa con un carta y agarrar los postres. Para Christmas mi familia darme muy buenos cosas como futboles y comer carne con otros cosas. Ademas para Valentines dia mi papa y mama darmee chocolates. Final para Easter fue a buscar donde fue los huevos^ los huevos tener chocolates y otros cosas.</p>",A1,3671735,29,S4697044,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,143,3891,3543,4350,N/A,Unknown,2021-05-22
CELEBRATIONS,"<p>yo comer y yo que yo megusta es yo quedo ver mi famillia.</p>",A1,3672244,20,Z4697575,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4150,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola^</p><p>Celabramos como haciendo una fiesta^ con globos^ tarta y traer regalos. Hacemos actividades^ ir ha restuanrantes^ y muchos mas cosas. Puedes celebrar con familia o amigos.</p><p><br></p><p>-¡Hasta luego!</p>",A1,3672247,46,L4697578,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I4,I-MF,4141,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>El cupleanos para ( here) es ( Celebrated with) un pastel^ (gifts) para cupleanos^ y sus famlia y amigos.</p>",A1,3672250,16,U4697581,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4533,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>yo rtango mucho actividades y es mi bien gracias adios.</p>",A1,3672253,12,Z4697584,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-SE,2010,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola^ las cumpleaños son bien. Tengo muchos amigos y familia para tu cumpleaños.</p>",A1,3672193,16,H4697524,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,143,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola^ yo me llamo Sebstian Garcia y tengo nueve anos y mi  cumpleanos en en julio 18  y para cumpleanos hacemos una pinata luego comemos pastel y luego abres los regalos.</p>",A1,3672196,29,V4697527,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,4532,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En estados unidos hay fiestas de muchos personas y hay dulces^ y presentas. Bailas y escuchas musica.</p>",A1,3672199,31,W4697530,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,3545,4566,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>la celebra counpleanos es  un party y come pastel</p>",A1,3672202,8,R4697533,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-NE,4314,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola  Ellma^</p><p> En los cumplianos tiene un fiesta. En tu fiesta tienen pastel y actividades. Actividades que puede aser son comitisons y arte. En las fiestas tiene una rule nesisita que los amigas o amigos eson divirtida. Tu invita tu familia y amigos a tu fiestas.</p>",A1,3672205,33,V4697536,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,4009,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Tienen comida y tengo amigos y familia en tu B dìa.</p>",A1,3672208,21,G4697539,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-SE,4141,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>para copelanosies mi freands have sleepovers.</p>",A1,3672211,21,P4697542,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N2,I-NE,460,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola amigo!</p><p>Yo celebrar la cumpleanos's en US es pastel y gifts.</p><p>Mi familia primero usar la gifts y despues yo comer la pastel.<br></p><p>Mi familia tengo una theme por la cumpleanos.<br></p><p>Mis amigos mostly acer una Futbol theme.</p>",A1,3672217,29,P4697548,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4150,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola penpal! Es Alexis! <br></p><p>How yo celebran Birthdays y otro events  es en  la Birthdays yo que celebran with muchos de mi famila y yo get presents. Por la otras eventos que spend time por famila.</p><p>Esto es todos. Adios!<br></p><p>Alexis :)</p><p><br></p>",A1,3672220,33,Y4697551,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N1,I-NE,4519,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola mi amigo! Para yo mi y mi familia aces differentes actividades que es muy divertido! Para mis amigos aces divertido cosas.</p>",A1,3672223,26,Y4697554,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-SE,4498,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En mì abuelo birthday mi famlia goes to a resturante.</p>",A1,3672226,42,W4697557,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N1,I-NE,4443,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Cuando es me cumplanos yo come pastel o pastelitos. Yo selebro con mi famila^ mi famila me asen un fiesta y me dan regalos. Cuando es mis amigos cumplanos me envitan a su fiesta^ por ejemplo mi amiga me envito a sus fiesta a Sky Zone. Le doy regalos a mis amigas.</p>",A1,3672232,33,K4697563,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I3,I-MF,3543,105,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Para un cumpleaño (en Arizona) muchas veses ay un pastel y una canción que te cantan para celebrar tú dia mu especiál. Unas veses tambien ay cosas que se llaman piñatas donde ay un palo que usas para destruir la piñata que normalmente tiene dulces para comer despues. Y los REGALOS no puedes olvidar los reglos. Regalos son cosas que tiene una carta^ dinero^ of un jugete muy suave. Un cumpleaños es algo que no siempre vas a tener pero cuando si lo tienes no te esperes y tengas un bien bonito dia!</p>",A1,3672238,46,R4697569,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I4,I-MF,3282,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>la crins ya en me ameo temo muches tengis presons e comples auns yo tang caci</p>",A1,3672241,16,F4697572,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,Below N1,I-NE,143,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>En el celibrar es globos muy importante y los amigos. Es cantar de cumplanos feliz. Es comer muy assugarado y chololate.</p>",A1,3676007,18,X4701540,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4281,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>¡Hola me llamo Rafa!</p><p><br></p><p>Yo vivo en unpueblo pequeno se llama Bedford. Mi cumpleano es el 23 de febrero. Normalmente para mi cumpleano me gusta pasar un rato con amigos y hacer actividades. Para example me gusta hacer un fiesta de futbol. Un de los actividades mas popular para los chicos en mi clase es Laser Tag. Laser Tag es un actividad mas comico y competitivo. Un otro example es Virtual Reality. Virtual Realty es un activdad muy interesante y comico cuando hacen con amigos.<br></p><p><br></p><p>¡Adios! Rafa</p>",A1,3675783,15,Y4701303,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I4,I-MF,4141,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Por mi cumpleaños^ yo como especial comida. Yo como pescado^ mi favorita. Mi familia cantar Feliz Cumpleaños^ y yo abre presents. Luego^ como cake chocolaté.</p>",A1,3634207,16,W4653934,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-SE,3354,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Hola las personas celebrates las birthdays con mug fiesta con mucho amigos y familia. <br></p>",A1,3634243,11,W4653970,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4150,,,,Traditional classroom,Heritage Language,2021-05-22
CELEBRATIONS,"<p>Normalmente es cumpleanos^ yo y mi familia tengo celebrationes by pascar tiempo y comamos comida. Se vamos las resturantes y se vamos en mi casa y comas dulce pan y helado. Mi amigos va si.</p>",A1,3660121,39,B4684289,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N4,I-SE,4150,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>El compleanos en el United States of America es muy intereste. Hay es no piñatas a el compleanos. Hay es muy camesa a come.</p>",A1,3658595,17,B4682416,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-NE,460,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>tu penpal de guatemala te pidio que describas.</p>",A1,3655954,9,N4679347,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,Below N1,I-NE,4141,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>¡Hola!<br></p><p style=|text-align: left;|>Mi cumpleanos es en Agosto. Yo tengo mi fiesta en mi cumpleanos. Mi amigos visitar. <br></p><p style=|text-align: left;|>¡Adios! <br></p>",A1,3655998,13,F4679391,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-SE,3282,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"",A1,3353144,28,E4351501,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,Below N1,I-NE,3549,,,,One-way immersion,Foreign Language,2021-05-22
CELEBRATIONS,"<p>Cuando es mi cumpleaños^ toda mi familia comen dulces. Dulces como^ el helado^ chocolate^ y muchas otras. Pero cuando es la mañana de mi dia especial^ haco muchas actividades. Primero come torta^ y ademas paso tiempo con mi familia. Pero cuando es la tarde pasar tiempo con mis amigas y nadamos en una piscina. Me visto con patalones de chal y con unas de mis camisetas favoritos. Y para el noche toda mi familia y mis amigas^ comen torta^ y ven una pelicula de comica. Los eventos especiales de otras personas son similares. Por ejemplo^ comen muchas dulces^ y son muchas personas como amigos o familia. </p>",A1,3611221,44,E4628827,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I4,I-MF,3354,,,,Traditional classroom,Foreign Language,2021-05-22
CELEBRATIONS,"<p>the boy=t cndy and the biÑata and mefood piay</p>",A1,3609000,7,P4626545,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,Below N1,I-NE,4519,,,,Two-way immersion,Heritage Language,2021-05-22
CELEBRATIONS,"<p>Nosotros usualmente nos llevamos algo como un vestido y tambien nos gusta jugar juegos adentro o afuera como a las escondidas y tambien creo que esto pasa con mis amigas??-_-  mi mama me forca a ponerme un vestido y no me gustan los vestidos :( y nos acompañan alguien de nuestra familia en los cumpleaños usualmente juego juegos y damos regalos yyyy eso es todo lo que yo hago -_- :0</p>",A1,3609007,20,E4626554,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,I1,I-MM,3282,,,,Two-way immersion,Heritage Language,2021-05-22
CELEBRATIONS,"<p>hola scarrlett mi cumplaÑos es en Abril^13^de^lunes</p>",A1,3608877,51,S4626423,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N1,I-NE,4443,,,,Two-way immersion,Heritage Language,2021-05-22
CELEBRATIONS,"<p>nestros cumple anios  son grandes no agramos muchos regalos.</p>",A1,3608902,53,G4626447,"Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.  Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event. ",I,1,N3,I-SE,3282,,,,Two-way immersion,Heritage Language,2021-05-22
