Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,TypeOfInstruction,RelationshipToLanguage
CAREERS,"<p>Hola amiga! </p><p>Si estamos hablando de suenos^ te voy a decir que sueno que no necesito trabajar. Sueno que soy rica y no necesito trabajar. Pero en serio^ me gustaria viajar a muchos lugares como Europe y me gustaria hacerlo con mi familia y mis amigos. Un dia quiero viajar por camioneta sobre todo Estados Unidos por un ano. No va ser facil pero me encantaria hacerlo con un amigo o pareja. Ultimately quiero hacer muchas cosas afuera. Cosas como paracaidismo^ submarinismo^ saltar de un acantilado^ y mucho mucho mas. Otro objetivo que tenog es aprender autodefensa. Me gustaria hacer boxeo.</p><p>El trabajo de mis suenos va hacer sobre conservacion medioambiental. Me importa tratar el medioambiente con cuidado y importancia. Yo hago lo que puedo para ayudar a la planeta como llevar bolsas para compras^ tener un filtro de agua^ reciclaje^ tener mas consciente en lo que compro y que comida como. En el futuro me gustaria hacer vegana. Por lo meintras^ hago comdias veganas de vez de cuando o vegetariana. El primer paso importante para mi es ser vegetariana. </p><p>Antes que puedo trabajar para conservar el medioambiente^ voy a asistir un colegio. Preferiblemente^ un colegio no muy lejos de mi casa y mi familia. Me gusta el cuidad entonces quiero ir a un colegio cercas de la ciudad. Me gustaria aprender de diseno y marca para ultimamente trabajr para una marca que le importa incoporar cuidado para el medioambiente. </p><p>~tu amiga</p><p><br></p>",B2,3541698,19,N4551555,"Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language
CITY_TOWN,"<p>Hola profé^</p><p>Mi ciudad tienes la playa y parques. No mas. Lo siento.</p><p>Gracias^ </p><p>Mi nombre<br></p>",A2,3675097,16,Q4700575,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N4,,3400,,,,Traditional classroom,Foreign Language
COMMUNICATION,"<p>¿No? tú soló habla por mas o menos 3 minutos. Es no dificil si tú entendio la tema.<br></p>",A2,3675097,16,Q4700575,"A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.",I,1,N4,I-SE,3400,,,,Traditional classroom,Foreign Language
DIRECTIONS,"<p>tu necicitas una card por la libreria </p>",B2,3675182,17,R4700660,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.",I,1,N4,I-NE,3400,,,,Traditional classroom,Foreign Language
DIRECTIONS,"<p>Hola nuevo estudiante!</p><p>Te voy a ayudar aprender como recibir libros de la biblioteca. Es muy facil. Solo necesitas tener una tarjeta que verifica tu nombre y espacio en la escuela. Tienes que preguntar la bibliotecaria o el biblitecario para que te ayuden inscribirte para una tarjeta. No te preguntan muchas preguntas. Nomas quieren saber tu nombre y tu identificacion. Ya que tienes tu tarjeta^ puedes recibir libros. Para llevar tus libros afuera en tu casa^ vas a usar tu tarjeta. Primero puedes explorar cuales libros quieres y cuando ya sabes eso^ tienes que ir a la bibliotecaria y le das tu tarjeta y ella va a poner en la sistema cuales libros estas prestando. Ella luego te va dar una papelito que dice cuando necesitas regresar los libros para que puedes siguir prestando libros. </p>",B2,3541698,19,N4551555,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language
DIRECTIONS,"<p>Hola amiga^</p><p>Me llamo Lola y yo tengo 17 años. En nos escuela^ es muy facil obtener un libro de la biblioteca por un poco tiempo. Primero^ ve a la biblioteca y llena las formas para obtener un cartel de biblioteca. Segundo^ busca por un libro que te gusta. La biblioteca tiene muchas opciones de libros interesantes. Entonces^ ve a la persona que trabaja en la biblioteca y da a su libro y cartel a la trabajadora. Despues^ toma su libro y cartel a su casa y disfruta leer el libro. Puedes tener su libro para dos semanas y entonces necesita regresar a la biblioteca y da el libro a la area de los libros regresados. El proceso es muy facil y me gusta leer los libros de la biblioteca. ¡Adios!</p><p>De^ </p><p>Lola</p>",B2,3735689,26,S4767525,"You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.",I,1,I5,,3389,,,,Traditional classroom,Foreign Language
EDUCATION,"<p>Hola^</p><p>En mi comunidad^ hay dos opciones para escuelas para los niños. Hay las escuelas públicas y las escuelas privadas. En las escuelas públicas^ hay clases grandes y muchas actividades para los estudiantes. Hay muchas aútobuses para transportar a los niños y muchas maestras y maestros. Pero^ hay algunos desventajas en las escuelas públicas. Por ejemplo^ las clases son grandes y algunos estudiantes necesitan mucha atencion de sus profesores. Tambien^ muchos universidades prefieren un estudiante de una escuela privada de una escuela pública. El otro opcion para la esuecla es una escula privada. Las escuelas privadas tienen clases pequeños^ hay muchas oportunidades para los deportes^ y problamente tiene mucha ventajas en comparison a una escuela pública^ por ejemplo la comida y los eventos divertidos. Pero^ las escuelas privadas puede quedar mas distancia de una casa de unos estudiantes. Tambien^ muchas escuelas privadas son muy caros. Los dos opciones son buenos para los niños en mi comunidad. </p><p>Muchas personas pueden ir a una universidad o trabajar despues de la escuela. Las personas que van a una universidad despues de la escuela tiene un proceso largo. Por ejemplo^ necesitan escribir los ensayos y llenar los aplicaciones. Tambien^ los estudiantes esperan que las universidades quieren ellos. Despues^ los estudiantes comiten a sus universidades. Necesitan comprar todos los necesidades y cosas para sus dormitorios y sus clases^ entonces los estudiantes se mudan a los dormitorios. Ellos toman los clases^ terminan su tarea y trabajar mucho para recibir su diploma para obtener un trabajo fantastico en el futuro. Para el otro opcion^ algunos estudiantes trabajar imedientamente despues de la escuela y no van a una universidad. Muchas estudiantes no tienen el dinero o el tiempo para ir a una universidad. Las personas pueden trabajar por el dinero sin una diploma si ellos trabajan mucho. Todos los estudiantes necesitan decidir que hacer despues de la escuela. </p><p>Yo espero que la informacion es interesante. ¡Adios!</p><p>De</p><p>Lola</p>",B2,3735689,26,S4767525,"The students in your partner school in Madrid want to learn more about students and education in your community.In two well-developed^ organized paragraphs^ write an email in which you address the following:	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live.	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.",A,1,I5,A-MM,3389,,,,Traditional classroom,Foreign Language
EDUCATION,"<p>Hola! En mi comunidad^ hay muchos tipos de escuelas y opciones de educación. El opción mas popular es escuela publica. Esuela publica es libre y abierto a toda la gente. Mi escuela de primaria y intermedia fue junto en una escuela publica. Tambien estoy pasando mi educación de secundaria en una escuela publica. Todo mi vida he tenido una buena educación en las escuelas publicas. Cada escuela publica tienen sus diferencias porque la calidad de la escuela depende en lo que el governo ofresca. Es importante fijarse en la seguridad de la comunidad para saber como buena la escuela publica es. Otro tipo de escuela es escuela privada. Este tipo se necesita pagar por cada año. Los maestros tipicamente son mas mejores y mas interactivos con sus estudiantes porque cada clase es mas pequeño para que los estudiantes se pueden enfocar mas mejor. Tambien estos escuelas son mas competitiva y estresante. Esos dos tipos de escuelas son los mas populares^ pero tambien hay escuela católica y educación en casa. No se mucho de estos tipos de escuelas pero que el educación es ultimamente lo mismo. Otras personas toman otro ruta y hacen escuela en línea. Yo hize escuela en línea por un poco mas que un año por COVID-19. Para mi^ es difcil tener motivación cuando estoy en la casa con muchos distracciones. Un opción que se hizo mas popular por COVID-19 es híbrida. Híbrida es cuando haces escuela en línea y en persona. Unas dias haces en línea y las otras en persona. Este opción ya fue popular en los colegios pero ahora se va hacer popular en todas las escuelas por la problema de COVID-19. </p><p>Tipicamente cuando los estudiantes de la secundaria se gradúen^ piensan en ir a un colegio para explorar lo que quieren hacer por el resto de sus vidas. Algunos se quedan en sus estados para estar cercas de sus familias o tambien porque es mucho menos caro. Otros deciden ir a un colegio mas lejos en otro estado^ país^ o continente. Pero ultimamente^ mucha gente entran el colegio sin saber lo que van a hacer. Otras personas deciden en esperar un año mas antes de ir a un colegio. Usan este tiempo para pensar y aprender sobre ellos mismos. Tambien unos trabajan para ahorrar dinero para poder ir a un colegio después. Otros usan este año para viajar en muchos lugares para aprender sobre cultura y como otros viven. Mucho del tiempo^ las personas que toman un año mas antes de ir a un colegio deciden que ya no van a un colegio. Aprendieron mas sobre ellos mismo y lo que quieren hacer con sus vidas. Otros personas deciden no ir a un colegio para nomas trabajar. Hay muchas rutas que puedes tomar en tu educación aqui. </p>",B2,3541698,19,N4551555,"The students in your partner school in Madrid want to learn more about students and education in your community.In two well-developed^ organized paragraphs^ write an email in which you address the following:	Describe the different types of schools and education options that are available in your community. Explain the pros and the cons of the different schooling options where you live.	Explain what students typically will do after they finish high school. Describe in detail the different paths students^ or someone you know^ will take after they graduate. Include as much information as possible.",A,1,I4,A-MM,3389,,,,Traditional classroom,Foreign Language
FAMILY,"<p>Hola amigo^</p><p>Yo tengo dos padres y dos hermanos. Mi mejor hermano tienes 19 años y lo gusta montañas^ My otra mejor hermano tienes 18 anos y lo gusta videojuegos. Mi mamá y mi papá tiene menos media 50 años y los gusta el tele.<br></p>",A2,3675097,16,Q4700575,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,N4,,3400,,,,Traditional classroom,Foreign Language
LANGUAGE ARTS,"<p>me favorita libro es percy jackson por que es muy interesante  </p>",B2,3675182,17,R4700660,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,N4,A-NE,3400,,,,Traditional classroom,Foreign Language
LANGUAGE ARTS,"<p>Un libro que me gusto se llama |How To Fall^| por Jane Casey. Es sobre una chica con el nombre de Jess Tennant. Ella </p>",B2,3541698,19,N4551555,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,I4,A-NE,3389,,,,Traditional classroom,Foreign Language
POP_CULTURE,"",B2,3541698,19,N4551555,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.",A,1,I4,A-NE,3389,,,,Traditional classroom,Foreign Language
WEATHER,"<p>Hola amigo^</p><p>Yo tengo mas sol en mi cuidad con la playa. Yo no tengo un favorita porque yo tengo soló sol.<br></p>",A2,3675097,16,Q4700575,"In her last email^ your pen pal wrote about the weather where she lives and what she likes to do in the different seasons.Reply to her email and tell her about your favorite weather or seasons.  Make sure to describe the activities you like to do during that kind of weather or season.",N,1,N4,,3400,,,,Traditional classroom,Foreign Language
LANGUAGE ARTS,"<p>Mi libro favorito en mi escuela es |The Adventures of Huckleberry Finn|. El escritor del libro es Mark Twain. El escribio los libros de Tom Sawyer tambien. En el libro^ Huck Finn y Jim (su esclavo) van a las adventuras y buscan muchas personas nuevas. Es muy dificil para Huck a viajar con Jim^ porque Jim es un esclavo y muchas personas quieren capturar los dos personas. Huck escapa a su padre abusivo y busca Jim en el empiezo del libro. Entonces^ los dos hombres quieren buscan a la familia de Jim y viven una vida con mucha adventura y no reglas. Huck miente a muchas veces a muchas personas para continuar en el viaje sin los distraciones y obstáculos. En los seciones finales del libro^ Huck encuentra Tom Sawyer^ su amigo^ y los niños tratan de ayudar a Jim y permitir se escapar a la familia de Tom. En general^ me gusta el libro mucho. </p><p>Yo me gusta muchas cosas del libro^ pero yo no me gusta otros partes del libro. Por ejemplo^ me gusta Jim y su desarollo de su caracter. Tambien^ me gusta muchas de las personas nuevas en su libro^ por que muchas de las personas son comicas. Finalmente^ me gusta Tom Sawyer porque está adventuroso. Pero^ hay muchas cosas en el libro que no me gusta. Por ejemplo^ mucha lengua en el libro está racismo y no es necesario. Tambien^ hay mucha racismo en el libro^ especialmente cuando Jim es un hombre estupido por que él es un esclavo. Pero^ yo pienso que el racismo enseña a muchas personas sobre la historia de muchas personas en el sur de los Estados Unidos. Si yo puede cambiar una cosa en el libro^ yo pienso que el libro puede mejorar si Jim busque su familia. </p><p>En general^ me gusta el libro mucho y yo recomiendo a todas las personas que tienen 16 años o más^ porque el racismo y los eventos del libro. ¡Gracias!</p><p>De^ </p><p>Lola</p><p><br></p>",B2,3735689,26,S4767525,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,I5,A-SE,3389,,,,Traditional classroom,Foreign Language
POP_CULTURE,"<p>En mi escula nosotros no uso mas cosas. Nosotros jugamos a nos casa^ no en escula.<br></p>",A2,3675097,16,Q4700575,"Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",I,1,N4,I-SE,3400,,,,Traditional classroom,Foreign Language
POP_CULTURE,"<p>la ropa es differente por todos personas en me escuela </p><p>el parque es muy bueno por futbol con amigos </p>",B2,3675182,17,R4700660,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.",A,1,N4,A-NE,3400,,,,Traditional classroom,Foreign Language
POP_CULTURE,"<p>Hola estudiantes^</p><p>Me llamo Lola. En mi escuela^ hay mucha ropa popular que muchas personas le gustan. Por ejemplo^ muchas chicas en mi escuela llevan las blusas azules^ rojas^ o blancos. Los chicos llevan las camisas con deportes. Por ejemplo^ muchos chicos llevan camisas con Tom Brady o Kobe Bryant. Para los zapatos^ muchas chicos el tenis para jugar los deportes y juegos durante el dia. Las chicas usualmente llevan los zapatos cómodos tambien. Cuando las personas no están en una escuela^ muchas personas llevan los bañadores y los vestidos en el verano porque hace muy calor en los meses del verano. Las personas no pueden vestir en mucha ropa porque mi escuela tiene las reglas con la ropa. Los pantelones cortos necesitan ser largos y las camisas necesitan ser largas tambien. En general^ me gusta la ropa en mi escuela en todo. </p><p>En mi comunidad^ hay un bridge con muchos flores. Muchos niños van al bridge para completar tarea^ hablar con amigos^ o se relajar. En el año pasado^ yo obtuve la comida mexicana y fue al bridge con mi amiga. Cuando llegamos^ yo hablé sobre la escuela y comÍ mucha comida con ella. La cena era muy delicioso y interesante. Antes de ella salió^ jugamos a tarjetas por muchas horas. Usualmente^ yo ganaba^ pero mi amiga ganaba ese noche y era triste por un poco tiempo. Ella salió en el coche de su mama y yo ví a los flores muy bonitas y tenían muchas colores. Despues^ yo caminó en el bridge y tomé muchos fotos para mi mama. El dia era muy divertido y yo iré al bridge mañana con todo mi familia. Yo recomiendo ir al bridge. <br></p><p>De^ Lola</p>",B2,3735689,26,S4767525,"A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.",A,1,I5,A-SE,3389,,,,Traditional classroom,Foreign Language
TRAVEL,"<p>Hay muchos diferentes maneras para viajar. Para ir a un vacacion^ puedes ir por tren^ caro o camioneta^ o avion. Ir en avion combiene mas si quieres ir a un lugar muy deretiro. Pagas por un boleto y preparas tus maletas. No es muy facil porque necesitas tener seguro de que todos tus cosas no pesan mucho. Es muy molestoso cuando no puedes llevar algo y lo necesitas dejar. Pero^ puedes fijarte en linea lo que puedes llevar and no llevar y cuanto todo pesa. <br></p><p>Otro manera para viajar es por caro. Muchas personas les gustan viajar por esta manera porque puedes mirar a la belleza de la aire libre. No puedes llevar muchas cozas y necesitas pensar en tus castos para tu caro^ bebidas^ comida^ y lo que mas. Si usas una camioneta^ puede ser dificil encontrar un lugar para banarte. Pero manejar por caro puede ser muy divertido.</p><p>La ultima manera para transportarte a tu destino es por tren. Obviamente no puedes llevar muchas cosas contigo pero combiene si no queries gastar mucho dinero. </p><p>Todos estos maneras son buenas maneras en sus maneras^ pero ultimamente depende por la persona. Piensa en todos los factores y vas a tener una viaje muy divertido.</p>",B2,3541698,19,N4551555,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.",I,1,I4,I-MF,3389,,,,Traditional classroom,Foreign Language
TRAVEL,"<p>Hay muchas transportaciones diferentes para viajar en un vacacion. Todos los transportaciones tienen muchas ventajas y muchas desventajas. Por ejemplo^ una persona puede ir a su destinacion en un avion. La persona puede ir a un otro pais o un otro lugar mas rápido en un avion. Pero^ un viaje en un avion puede ser muy caro y es muy dificil a viajar con los niños. Tambien^ una persona puede viajar en un coche. La persona controla el coche y puede parar en cualquier momento por el baño o la comida. Pero^ los coches necesitan mucha gasolina que los conductors necesitan pagan. Tambien^ la viaje en un coche puede tomar mucho tiempo en comparison a un avion. Finalmente^ una persona puede viajar en un autobús. La persona no necesita manejar y puede dormir^ leer^ y más durante el viaje. Pero^ hay muchas personas en un autobús y problamente el viaje será mas largo de un viaje con muchos de otros transportaciones. Las vacaciones son divertidos^ y en general no es importante que transportacion una persona usa. </p>",B2,3735689,26,S4767525,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.",I,1,I5,,3389,,,,Traditional classroom,Foreign Language
TRAVEL,"<p>yo voy en el avion por que es muy rapido. Es no bueno por que es muy carro.</p><p>en la tren es muy bueno por que es muy facil. Es no bueno por que es much tiempo</p><p>en el coche es bueno por que es muy facil. es no bueno por que much tiempo </p>",B2,3675182,17,R4700660,"For your Spanish class^ you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun^ but getting there isn’t always easy.  Describe some different ways you can get to a vacation destination.  Then^ describe what is positive or negative about each way to travel.",I,1,N4,I-MM,3400,,,,Traditional classroom,Foreign Language
ACTIVITIES,"<p>Hola amiga! <br></p><p>Como estas? Que es la clima en España? </p><p>El verano en los Estados Unidos es loca! Un dia^ mi barrio recibe muchas sol- es muy hace calor. Un otra dia^ hace muy fresco. No me gusta la clima mucho por que es mas iregular. Pero durante el noche^ afuerra es la tempurtaura perfecta. Me gusta los noches de verano mucho. Yo hago mucho durante el noche con mis amigas- para hablar o cocinar o cantar afuerra. </p><p>Tengo un trabajo este verano! Yo trabajo por la YMCA - un gimnasio en Estado Unidos - en Kirkwood Highway Delaware. Es poco dificil^ por que yo soy un employee mucho nuevo^ pero pienso el trabajo es muy divertida. Yo hablo con personas en la YMCA y ayudo pacientes. Veo muchas personas interesantes y enerjado- por que es un gimnasio. Tambien^ recibo dinero por mi trabajo por el primero tiempo en mi vida! <br></p><p>Finalmente^ el verano es el tiempo para pasa tiempo con tus amigas. Es exactamente que yo hace. Con mi amiga Meera^ yo visito Nuevo York y la playa en Maryland (Ocean City). Con mi otro amiga Mia^ yo camino con ella en Main Street y veo cinemas con Mia en el teatro. Ahh^ verano es un tiempo para relejarse. Es mucho divertida y espero tu te gustas verano tambien! </p><p>Tengo un buen verano! Felicidades !!!!!!!!</p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your penpal in Spain wants to know what students do during the summer where you are.Write an email to your penpal. Tell her what kinds of activities you or your classmates do during the summer where you live. Give as much information as possible.",N,2,I2,,3400,2278,3543,3444,Traditional classroom,Foreign Language
ART,"<p>Articulo #9</p><p>Arte en Misuri^</p><p>La arte en Misuri es no muy interesante^ es no nuevo y no corazon en el arte. Una esculptura aquí o un dibujo allí^ es un pequeño en todo de Misuri. Sin embargo^ son es un museo de arte en St. Louis. Es muy divertido para los niños porque todo de la arte es monta y mas de 100 trabajos de arte son aquí.</p><p>No me gusta arte tipico^ pero los trabajos de Van Goh y Xul Solar son muy interesante a mi. Los colores y no confudo^ es arte con guapo miras. Prefiero porque es muy importante para mi. Un connecion con los artes es muy importante pero con no color o es no guapo^ no me gusta.</p><p>Grascias por su tiempo</p>",B2,3747069,42,U4788897,"Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.",I,2,I1,I-SE,3768,3534,,,Traditional classroom,Foreign Language
CLUBS,"<p>No problemo^ es muy facil</p><p>Estimado Principal^</p><p>Primero grascias por su tiempo^ sé que su tiempo es muy importante y perdon para la interrupcion. Yo y un poco estudiantes quieren crear un club de Ingles en la escuela. Es muy importante empezar porque Ingles es un nuevo clase en la escuela y muchos estudiantes son en la clase. Es importante dar una lugar para practican libre el clase normalmente. Es una normal club^ todo la semana practican Ingles con otra estudiantes de otra horas.</p><p>Es muy bien para la escuela^ un neuvo club a crea mas attencion^ y no mal estudiantes porque Ingles recomenda un B+ en Espanol tomar la clase normalmente. Las actividades son muy divertido^ estudia la EEUU y UK con no problema y una vez comer un poco de la comida normal. Es un club de color y divertido.</p><p>Gracias por su tiempo</p><p>Tu nombre</p><p>Bien^ ¿no?<br></p>",B2,3747069,42,U4788897,"Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	",A,2,I1,A-NE,3768,3534,,,Traditional classroom,Foreign Language
COMMUNICATIONS,"<p>Communicacion tipicalmente de niños y padres son no igualmente. Niños usan media social y mensajes en un muy libre tipo. Padres usan media social sin embargo es viejo y niños no usa tipicalmente porque es no guapo. Las ideas son muy diferente^ padres son muy politico y no divertido^ pero niño usa para |memes| y otra ideas no bien. La idioma es diferente sin embargo es muy igualmente.</p><p>Facebook empeza en la 2000s^ mas niños usan Facebook a la tiempo^ pero con nuevo sociales Tik Tok y Twitter y Instagram^ el nuevo niños usa ellos y la viejo niños o padres usa Facebook. Que resuelta es Facebook es un viejo social y los neuvos crea un diferente generacion de niños con no hablo en persona y todo es enlinea. </p>",B2,3747069,42,U4788897,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,2,I1,A-NE,3768,3534,,,Traditional classroom,Foreign Language
COMMUNITY_SERVICE,"<p>Hola estudiantes! </p><p>Actividades de servicio son muy imporante en tus comunidades. Tiene muchas oportunidades en todos los comunidades para ayudan personas pobre en sociedad. </p><p>En nosotros escuela^ muchos persones le gustan ayudar personas en la organcion Red Cross- un organicion de servicio. Donaciones de comida o ropa- dos tambien bueno- es importante por que muchas personas necesitan estes cosas. </p><p>Para mi^ yo ayudo esutdiantes en mi escuela por un programo de tutoring. Yo estudio con estudiantes diferente por subjectos mas dificil- por ejemplo matematicas o ingles. Escuela no es un competacion. Necesitan ayudar personas por todos los estudiantes apreden los subjectos de escuela. El nombre de este idea es |civic duty| en Estados Unidos. </p><p>En general^ no necesitan ayudo el mundo en un dia. Es imposible. Pero es completament posible para ayuda tu comunidad. </p><p>Tengo un buen verano y espero ve tu este año durante la escuela! </p><p>Rebekah Cheong </p>",A2,3744612,45,L4781330,"Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.",I,2,I2,I-SE,3400,2278,3543,3444,Traditional classroom,Foreign Language
DAILY_SCHEDULE_ROUTINE,"<p>¡Mi amigo! Necesito su ayudas^ tengo un proyecto para mi clase pero no se su semana. ¿Tengo un poco preguntas si es no problemo? </p><p>Durante de su semana^ ¿comer desayuno todo la semana? ¿Que hora se duerse? ¿Comer con su familia? ¿Que hora es su siesta para el dia? ¿Como crear eventos con sus amigos? ¿Es escuela todo la semana incluir el fin de la semana? ¿Que es primero actividade en su escuela? ¿Donde es su escuela y es escuela dificil en la manana? ¿Comer durante esculea? ¿Beber leche todo manana? <br></p><p>Por favor ayuda me mi amigo^ es muy importante para mi^ mi classe es muy dificil y la maestra no se gusta niños. </p><p>¡Gracias mi amigo!</p><p>Davin</p>",B2,3747069,42,U4788897,"You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.",I,2,I1,I-SE,3768,3534,,,Traditional classroom,Foreign Language
