,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
3,CLUBS,<p>Hola senor^ me llamo Mateo^ yo escribiando a te decir tu que quiero empezar un club de espanol en este escuela. Quiero empezar este club porque todas las personas en este escuela los gusta espanol y quieren aprender mas de la idioma. En el club^ estudiantes aprenderán hablar espanol mas bien y tenerán opportunidades viajar a Espana. En este club estudiantes trabjarán ir bien con la idoma^ las personas^ y la geographia de el pais de Espana. Este club ayudará la escuela^ porque los estuidiante aprenderán ir mas intelligente. Tambíen estudientes trabajarán con la communidad en muchas trabajos. Recomiendo que tu trabajes con las personas que quieren empezar este club. Este club hacerá este escuela mas bien!</p>,B2,3739959,31,Y4773830,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	,A,1,I4,A-SE,3534,,,,2021-06-29,2-A-SE
4,CLUBS,<p>Estimada/o cualquier se importa^</p><p>Para empezar^ yo quieran empezar un club en nuestra escuela. Es un club de deportes. Yo piensa que es muy importante para los estudiantes tener un lugar para hacer amigos con personas que tiene la mismo interez. Yo quiere crear esto club porque yo tiene interez en las deportes tambien. Adentro de la club voy a hacen actividades fisicas y actividades para aprender. Por ejemplo^ pueden hacen actividades como Futbol Americano^ y escriben papels de nuestro jugador favorito. </p><p>A continuacion^ este club voy a ayudar los estudiantes mucho. Por ejemplo^ este club es motavacion para hacer actividades fisicas. Haciendo actividades fisicas es muy importande de la salud para los ninos. Tambien es un lugar donde pueden hacer mas amigo. </p><p>Atentamente^</p><p>Sophie Marks</p>,B2,3289258,57,E4274536,Your friend in Spain wrote an email asking for your help on how to start a club at school. She wants to write a letter to the principal and asked you for ideas about what to write.Write a sample letter for your penpal to a school principal about starting a club. Use an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:		Explain to the principal that students want to start a club. Describe in detail what kind of club they want to start and why.			Describe how this club will make a positive impact on the school. Provide lots of information and details explaining what kinds of activities and projects the members of the club will do and how they will positively affect the school and students.	,A,1,I1,A-NE,473,143.0,4587.0,,2021-06-29,1-A-M+
164,POP_CULTURE,<p>En mi escuela^ muchas chicas llevan zapatos blancos y grandes. Por ejemplo^ ellas llevan los zapatos de Superga^ Nike^ y Reebok. Para los chicos^ ellos llevan ropa de deportes mucho. Muchos chicos llevan calcetines blancos de Nike con sus zapatos. También^ las chicas llevan jeans mucho en el invierno. Ellas llevan suéteres con sus jeans mucho. Afuera de la escuela^ las chicas llevan ropa que muestra más piel. En la escuela^ hay alguna ropa que las chicas no permiten llevan porque muestra demasiada piel. Ellas llevan camisas muy pequeñas afuera de la escuela y pantalones cortos muy pequeños también. En general^ los chicos llevan el misma ropa afuera de la escuela. Ellos llevan camisas grandes y sombreros en el verano. </p><p>En mi communidad^ muchas personas se reunen en el centro del pueblo. Aquí^ hay Starbucks^ Subway^ y más tiendas. Recuerdo un ejemplo de mi tiempo en este lugar cuando tenía 13 años. Era el último día de escuela y mis amigos y yo fuimos al centro de mi pueblo. Caminamos por diez minutos y cuando llegamos al centro^ fuimos a Starbucks. Nosotros compramos unos bebidas y charlamos en la tienda. Después^ nosotros fuimos a Subway para comprar almuerzo. Nosotros vimos muchos otros estudiantes en nuestro grado y charlamos con ellos. Después de Subway^ nosotros compramos helado en la tienda que se llama |J. Fosters|. Nosotros nos sentamos en las sillas afuera de la tienda y comimos nuestro helado. </p>,B2,3735673,47,M4767509,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.,A,1,A,A-MF,4196,,,,2021-06-29,2-A-SE
165,POP_CULTURE,<p>Los tipos de robios em mi communidad es de deportes y cosas athletico. Este es muy popular durante y despues de esquela. </p><p> Una lugar en mi communidad cuando yo visitar fue yo juego golf con mis amigos. Hay mucho calor y no tengo mucho auga pero nostotros termino el partido a la communidad course de golf.</p>,B2,3735713,32,F4767549,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.,A,1,I4,A-SE,4294,,,,2021-06-29,3-A-NE
166,POP_CULTURE,<p>Hola^</p><p>Todos de los estudiantes en mi escuela tienen su propio estilo de ropa. In mi opinión^ la ropa de personas se ha vuelto mas colorido y divertido. Hay reglas de ropa en la escuela^ pero fuera de escuela no hay reglas y personas llevan lo que quieran. Yo llevo ropa atletico^ pero cuando ir a un lugar bonito^ llevo ropa y joyas súper linda.</p><p>En el pueblo de Simsbury^ hay lugares a dónde van los amigos. Por ejemplo^ mi amigas y yo fuimos al Hopmeadow Country Club y nadábamos en la piscina. Antes de nadar^ nos comiámos en el restaurante de el club. Entonces nosotros caminaron el campo de golf. Finalmente nosotros nadábamos en la piscina y nos rió mucho. </p>,B2,3735721,50,F4767557,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.,A,1,I5,A-SE,4294,,,,2021-06-29,2-A-SE
169,POP_CULTURE,<p>En mi escuela^ muchas estudiantes llevan ropas con vibrantes colores. Otras llevan ropas oscuro. Muchas personas llevan ropas que son comodos o atleticas. Los niños en  mi escuela llevan ropas de atletica o ropas de su equipo favorito. Algunas de las personas hacen los zapatos como el mas importante parte de la ropa. Las niñas llevan varios tipos de ropa. Llevan una falda^ un sueter^ unos jeans^ y mas. Tambien usan acesarios simple. Las personas en mi escuela llevan varios tipos de estilos. Muchas niñas obtienen inspiracion por su ropa de Pinterest^ Instagram o la Red.</p><p>Hay varios lugares en mi communidad que los jovenes van a. Mi amigos y yo vamos a muchas lugares pero esto es un lugar mas recientemente que nosotras vamos a. Nosotras vamos al un cine. En la cerca del cine hay muchas tiendas y restuarantes que puede ir. <span style=|font-size: 1em:|>Mis amigos y yo vamos al cine para ver una pelicula. Nosotros vimos el pelicula de Marvel^ se llama End Game. La pelicula era fantastico y nos hizo llorar mucho. Despues de ver la pelicula^ nosotras fuimos al Chile para comer almuerzo. A Chile^ comimos y hablamos sobre la pelicula^ escuela y nos vidas. Despues del amuerzo^ hicimos un Tik Tok por divertido pero todos eramos malos bailadores. Nosotros caminamos y compramos cuando terminamos hacer el Tik Tok. Cuando todos estabamos  cansados^ volvimos a nos casas.</span></p>,B2,3735729,63,W4767565,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.,A,1,I4,A-SE,249,,,,2021-06-29,2-A-SE
173,POP_CULTURE,<p>En mi escuela^ es popular para los mujeres para llevar pantalones que se llama jeans y un camiseta que corta alto. En contra para los hombres^ es popular para llevar pantolons corto y un camiseta corto. Para todos^ un mas porcentaje de los estudiantes les gustan llevar pantolones cortos y un chaqueta. Es opcional para llevar un sombrero o gafas de sol. Los mujeres les gusta estilar su cabello. En la escuela y afuera de la escuela^ en el verano^ los estudiantes les gusta llevar tye dye y ropa corta. En el invierno^ los estudiantes les gusta llevar ropa larga y para mas de los estudiantes^ les gusta llevar ropa que mas^ mas^ larga y un abrigo.<br></p><p>Jovenes les gustan reunirse en el centro de la ciudad o los cafes por ejemplo Starbucks. En mi personal experiencia^ yo me gusta reunirse en lugares de divertido por ejemplo el parque o un lugar de actividad que usa un balon y baja los pines. En un memoria^ yo y mis amigos fuimos al parque y era muy divertido porque nosotros caminamos. Mientras caminamos^ nosotros cantimos la cantidad que se llama |En la jungla| y bailemos porque no hay otras personas en el parque. Nosotros jugamos en el parque y corrimos tambien. En el fin^ nosotros se sentimos y fuimos a un restuarante para comer hamberguesas y hablar sobre comico pero estupido topicos. Yo era muy feliz y espero que nosotros pudimos ir al parque otra vez.</p>,B2,3735733,66,Q4767569,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.,A,1,I5,A-SE,3389,,,,2021-06-29,2-A-SE
174,POP_CULTURE,<p>Los estudiantes en mi escuela llevan basicamente el mismo estilo de ropa dentro e afuera de escuela. La mayoria de los chicos lleva ropa atlética pero algunos chicos llevan ropa más bonita. El tipo de ropa depende en el tipo de hombre. Para las chicas^ la mayoria lleva ropa más bonita como las faldas y las blousas. También las chicas llevan ropa atlética a veces. La mayoria del tiempo^ depende en el dÍa de la semana o lo que los estudiantes están haciendo durante escuela^ como la clase de gimnasio^ o despúes de escuela^ como los deportes. </p><p>Un lugar popular para los jovenes en nuesta comunidad es un campo popular donde ver el sol ir abajo o para reunirse. Chicos traen sus coches y se reunen con amigos allí. También^ personas traen comida o música para pasar tiempo y para tener un buen tiempo juntos.</p>,B2,3735745,69,W4767581,A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish about what is popular in your school and community. In two well-developed^ organized paragraphs^ be sure to address the following topics:	Describe the current clothing trends in your school community. Write about what is popular for students to wear both in and outside of school.	Many communities have places where young people like to get together. Think of a place like this in your community. Tell a story about a time when you or someone you know spent time there and describe everything that happened from beginning to end.,A,1,I4,A-SE,4428,3389.0,,,2021-06-29,2-A-SE
0,ART,<p>Bienvienidos todos! Para empezar^ la arte es muy importante en Reno. Hay muchas lugares donde puede encontran arte y aprender de arte. Por ejemplo^ la arte es en las museos^ en la calle^ y tambien en los escuelas. <br></p><p>A la primer lugar^ los museos son creados para la atre. Reno tiene muchos museos de arte. Mi favorito museo es cerca a la centro de la ciudada. La arte en este museo muchas veces representan la pasado de la cuidad. Las museos son lugares muy bien para aprender de la arte tambien. Muchas veces cuando hay un pintura hay un caja debajo hablando de la historia de la pintura.</p><p>A continuacion^ en Reno hay mucha arte en la calle. Por ejemplo^ hay muchas murales. Yo te amo los murales de Reno porque cada mural tiene un menssage muy importante. Tambien hay musicanos en la calle. Y bailadores en la calle tambien. Los bailadores en la calle son la arte que yo preferi porque hay mucha emocion. Esto arte en la calla hacen que las calles de Reno son muy diferente.</p><p>Por final^ muchos de los escuelas en Reno tiene muchas diferentes tipos de arte. Por ejemplo^ mi esquela tiene clases de musica^ pintura^ cantando^ y baile. Tambien en las escuelas hay murales en las edificios. Aqui en Reno arte es siempre muy cerca.<br></p>,B2,3289258,57,E4274536,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I1,I-MM,473,143.0,4587.0,,2021-06-29,1-I-MF
1,ART,<p>Hola estudiante^ me llamo Mateo^ un estudiante de Westwood. En este pueblo^ hay ventas de arte. Durante las ventas^ un vez^ yo compré un fotographia de dos personas muy hermosas. Este venta es en un edificio en la cuidad de Boston. Durante la venta fui comprar los tipos de atre que prefiero. Me gusta el tipo de arte tradicionale. Pienso que arte nuova es mal^ y artistas ahora no son bien. El ano pasado mi hermano miró arte muy bonito en el pais de Italia^ donde mi familia vivimos. Pero arte es  muy interesante^ y pienso que todos los personas buscan arte que ellos gusta. Espero que las ventas de arte son bien y no puedo esperar para tu visitar! </p>,B2,3739959,31,Y4773830,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I4,,3534,,,,2021-06-29,1-I-MF
2,CELEBRATIONS,,A1,3540780,20,E4550542,Your penpal from Guatemala asked you to describe how people usually celebrate their birthdays or other special events where you live.Write an email to your penpal. Describe in detail how you or your friends usually celebrate birthdays or other special events. Give examples of activities people do on their birthdays or for special events^ who celebrates with them^ and any other information about the event.,I,1,N3,I-NE,3389,,,,2021-06-29,4-I-NE
5,ANIMALS,,A1,3721867,23,H4752587,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,3389,,,,2021-06-29,4-I-NE
6,ANIMALS,,A1,3721895,19,R4752615,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
9,DAILY_SCHEDULE_ROUTINE,<p>Hola amigo^ ayer yo pensaba y quiero aprender de que haces durante la semana. Tengo muchas preguntas^ cuando vas a escuela^ haces deportes^ tocas intrumentos? Durante escuela trabajas duro o no^ tienes muchas clases? Tienes un trabajo^ que trabajo tienes? Que actividades haces fuera de escuela? Corres^ caminas^  nadas^ o montas un bicicleta? Neccesitas hacer trabajo en su casa? Quiero saber todos de su vida^ gracias.</p>,B2,3739959,31,Y4773830,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I4,,3534,,,,2021-06-29,1-I-MF
10,DAILY_SCHEDULE_ROUTINE,<p>Estimado amigo^</p><p>Para empezar^ yo estoy trabajando en un projecto de la diferencia en horrarios para los ninos alredador de la mundo. Cada dia yo empezar con la desayuno y luego cambian mi camisa para la escuela. Que es tu horrario de la manana? Y cuendo empezar la escuela? En mi escuela secundaria las clases empezar en la ocho en punto. Que es tu primer clase de la dia? Segundo? La horrario en mi escuela en diferente para cada persona pero para mi es^ historia^ matematicas^ la clase de ingles^ almuerzo^ ciencias^ y espanol. Que hacen despues de la escuela? Que tiempo comen cena? Cuando ir a tu cama para la noche? </p><p>Atentamente^</p><p>Sophie Marks</p>,B2,3289258,57,E4274536,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I1,I-MM,473,143.0,4587.0,,2021-06-29,1-I-MF
11,FAMILY,<p>Estimada amiga^</p><p>La familia es muy importante para mi. Para empezar^ yo tiene un familia muy grande! Todos mis primos viven en diferente estados. Entonces mire como es muy dificil para ser conectado con todos mis primos. Pero^ cada ano todo la familia ir a un lago en Nueva York. Tiene una casa cerca a la lago. Todos irnos a este lago para toda le verano. Es mi favorito parte de la ano^ y es muy divertido. </p><p>A continuacion^ yo tiene un hermano y un hermana mayor. Entonces no viven en nuestra casa y es mas dificil para ser conectados. Pero cuando hay un dia especial los dos simpre viene a la casa. Por ejemplo^ cada navidad todos son juntos.</p><p>Por final^ cuando esta con mi familia muchas veces jugan juegos. Como los juegos con targetas y las juegos como tag. Toda mi familia en muy competativo entonces es muy interesante para jugan los juegos. </p><p>Atentamente^</p><p>Sophie Marks</p><p><br></p>,B2,3289258,57,E4274536,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I1,I-MM,473,143.0,4587.0,,2021-06-29,1-I-MF
12,FAMILY,<p>Hola amiga^ hay muchos actividades hacer en mi pais y muchas cosas hacer pasar el tiempo. Jugamos deportes y ecuchamos a musico. Podemos hacer este porque de la communidad. Las ecuelas tienen grupos de musica^ yo soy en un grupo para cantar. Tambien^ las escuelas tienen deportes. Futbol Americano es un deporte muy popular a mi escuela. Paso tiempo con mis amigos a escuela y nos casas. Tengo feliz cuando miro peliculas o juego deportes con ellos. Un actividad espero hacer es viajar a los islas cerca de donde vivimos. Pienso que los islas son muy interesantes^ sin embargo^ el viaje es muy peligroso. Ahora^ esta el verano^ y quiero hacer muchas cosas con mis amigos. Espero que tu tienes un verano emocionado tambien.</p><p>Adios!</p>,B2,3739959,31,Y4773830,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I4,,3534,,,,2021-06-29,1-I-MF
14,ANIMALS,<p>Me favorita ___ es </p>,A1,3724255,11,J4754979,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
15,ANIMALS,,A1,3724295,5,D4755019,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N1,I-NE,3768,,,,2021-06-29,4-I-NE
16,ANIMALS,,A1,3724667,19,V4755391,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
21,SOCIAL_LIFE,,A1,3540780,20,E4550542,Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.,I,1,N3,I-NE,3389,,,,2021-06-29,4-I-NE
22,TRAVEL,,A1,3540780,20,E4550542,For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.,I,1,N3,I-NE,3389,,,,2021-06-29,4-I-NE
23,ANIMALS,<p>¡Hola! Me gusta el gatos^ esta simpatico y silencio. una gato es peqeño trabajo. pero es comer pescado. tu perro no gato amigo. cafe gatos muchos bonitos. ¡Adios¡</p>,A2,3746979,41,G4787731,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N4,I-SE,4294,4428.0,,,2021-06-29,2-I-MM
24,ANIMALS,,A1,3726811,13,L4757536,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
25,ANIMALS,<p>Me gusta perro porque perros te amor.</p>,A1,3727023,29,K4757748,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N2,I-NE,3768,,,,2021-06-29,4-I-NE
26,ANIMALS,<p>En mascota mi recommiendo es el dog porque es energetico y bueno pero es mieschievso.</p>,A1,3729895,35,B4760621,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-MM,249,,,,2021-06-29,3-I-SE
27,ANIMALS,<p>hola yo me llamo kenneth y mi gusta mascota es el perro porque es pequinte y es silento el perro has no negativi porque es perfect mascota Adios</p>,A1,3729899,25,U4760625,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-SE,249,,,,2021-06-29,2-I-MM
28,ANIMALS,,A1,3729951,32,G4760677,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,249,,,,2021-06-29,4-I-NE
29,ANIMALS,<p>Una mascota que recomiendo es un perro. Recomiendo a esta mascota porque son faciles de cuidar. Algunos aspectos positivo son que son amorosos^ protectores y lindos. Algunos aspectos negativos son que son caros.</p>,A1,3730163,31,U4760889,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-MF,3947,3768.0,,,2021-06-29,2-I-MM
30,ANIMALS,,A1,3731499,40,G4762225,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,3768,,,,2021-06-29,4-I-NE
31,ANIMALS,,A1,3709346,3,E4739678,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,3947,,,,2021-06-29,4-I-NE
32,ANIMALS,<p>I will suggest thay you get a cat only because cats are cute^ soft and they are lazy so you won't have to play with it a lot.</p>,A1,3710190,20,J4740522,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,Below N1,I-NE,3389,,,,2021-06-29,2-I-MM
33,ANIMALS,,A1,3710262,46,A4740594,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N1,I-NE,4141,,,,2021-06-29,4-I-NE
34,ANIMALS,<p>mi recommendades es gata porque es facil a cuidar de y bonito. Un positivo es facil la orginizar. Un negativa es ocupa spacio </p>,A1,3711759,24,R4742094,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-MM,3947,,,,2021-06-29,2-I-MM
35,ANIMALS,,A1,3715155,8,P4745491,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-NE,3947,,,,2021-06-29,4-I-NE
36,ANIMALS,<p>La mascota que recomiendo es un perro. Me gustan los perros porque son facil de quidar. Unos aspectos positvos son. Los perros son amables^ juegan mucho^ y los gusta dormir mucho. Unas aspectos negativos son </p>,A1,3716939,44,C4747279,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-MF,3947,,,,2021-06-29,2-I-MM
37,ANIMALS,,A1,3718595,12,Y4748935,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N2,I-NE,3947,,,,2021-06-29,4-I-NE
38,CAREERS,<p>íMi ocupación ideal es para jugar el hockey profesionalmente. Yo sé que no es muy realistico pero en mis sueños^ en el futuro yo jugaría en el NHL por los Boston Bruins porque son mi equipo favorito. Juego hockey por mi escuela ahora y quiero jugar en universidad para pasatiempo^ pero en realidad no voy a jugar en el NHL. Me gustaría jugar hockey para mi ocupación porque me encanta el hockey y quiero ganar dinero jugando. Sería famoso y en el tele. </p>,B2,3735785,53,R4767621,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,4294,3389.0,,,2021-06-29,1-I-MF
39,CAREERS,<p>Querido amiga^</p><p>Es increíbile que quieres ayudar personas y enseñar niños en esa lengua. A mí también me gusta la escuela y quiero ser un enginiero importante después de graduar. Me gustan mucho lás matematicás y reparar cosas^ y por ese razón quiero ir a un colegio STEM y después ser un director de otros enginieros. No soy muy creativo pero puedo ser un lider muy bueno y ayudar con problemas^ y por eso quiero ser un director o gerente de un grupo de enginieros civíles para mi trabajo. Ojalá puedas ser profesora y que yo también puedo tener mi trabajo preferido.</p><p>Hasta luego amiga^</p><p>De Simon Green</p>,B2,3735777,93,N4767613,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,I5,,3389,,,,2021-06-29,1-I-MF
40,DIRECTIONS,<p>Cuando ir a la biblioteca^ gastar tiempo para encontrar los libros que te gustan. Si necesitas ayuda^ pregunta las trabajadores de la biblioteca y te ayudarán. Cuando encuentras los libros que quieres tomar^ tráelos a la mesa al frente. Una trabajador de la biblioteca te ayudará y te dira cuando necesitas devolver los libros. ¡Es tan simple!</p>,B2,3735745,69,W4767581,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,I4,,4428,3389.0,,,2021-06-29,1-I-MF
