Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id
COMMUNICATIONS,"<p>Los adultos y los jóvenes comunican en formas muy diferentes^ pero hay formas que son similares. El razón más significado por esto es porque los jóvenes y los adultos están de generaciones diferenctes^ con diferentes culturas^ por ejemplo^ las cosas que fueron bien o que tuvieron valor en el pasado cuando los adultos eran jóven no son lo mismo cosas que los jóvenes les gustan ahora. Hay artistas diferentes de musica^ peliculas diferentes^ y más. También^ los jóvenes comunican en una forma mas de su corazón^ de los emociones^ pero los adultos generalmente comunican con el lógico. La tecnologíca es un factor muy importante también. Aunque los jóvenes y los adultos pueden comunicar con el uso de los emociones para conectar^ generalmente los jóvenes comunican con más tecnologíca y a veces sin pensando^ mientras los adultos comuncan menos con la tecnologíca y con mas lógico. </p><p>Para empezar^ quiero mirar como los diferencias en como los adultos comunican y los jovenes. Cuando los adultos eran joven^ no tuvieron lo mismo tecnologíca^ con el media social y con los cellulares. Ellos usaron su voz para comunicar^ y tambien ¡ellos usaron el telefóno de la casa! Por ejemplo^ cuando mi madre era joven^ ella tuvió un telefono en su dormitorio^ pero los padres^ mis abuelos^ tuvieron acceso al telefono cuando ella hablaron con sus amigas. El resulto de esto es que ella pasaron mucho tiempo hablando de las amigas en el telefóno y no se paso atención a su tarea- es mas facíl a hacer muchas cosas al mismo tiempo ahora cuando los jóvenes usan |Facetime.| ¡Qué horíble! ¡Ahora^ pienso que muchas personas^ en particular muchos jóvenes^ pueden pensar que esto fue un invasión de la privicidad. También^ ella no tuvió una computadora personal. Solo fue una computadora de la casa^ y algunos tiempos ella usaronla para escribir correos electronícos a personas o organizaciónes importantes^ por ejemplo^ los universidades. Pero^ ahora muchos jovenes no usan los correos electronicos mucho para communicar cada dia: solo usan para la familia^ las oportunidades de trabajo^ las universidades (es lo mismo del pasado)^ o más. Usualmente los jóvenes usan mensajes rápidos para comunicar más^ especialmente con sus amigos. Tambien^ programas de media social^ como |Snapchat| son muy populares. Snapchat es una mezcla de los mensajes^ fotos^ y más- tienen un aspecto creativo que muchos jóvenes les gusta. Instagram es escencial para comunicar tambien^ los dias cuando jóvenes escribieron mensajes de papel para amigos que no vivan muy cerca se murió. La solo programa de media social que muchos adultos usan es Facebook^ pero muchos jóvenes no usan esto. Entonces^ Facebook y Instagram son muy similares^ ¡y es un poco ironíco! Un otro diferencia es la forma de que los adultos y los jóvenes piensan cuando ellos comunican. Muchos tiempos los jóvenes tienen mucho pasíon^ y su crecimineto no estan a lo mismo nivel de los adultos con la idea de comunicacion correcto. Es verdad que generalmente los jovenes no son muy racional^ y ellos no siempre piensan antes de hablando mientras los adultos hablan mejor con la claridad. Eso es un cuadlidad que los jóvenes se desarolla y es importante que ellos trabajen muy duro para hacer esto. En el otro lado^ hay situaciones cuando la comunicación con los adultos y los jóvenes son similar. Por ejemplo^ algunos tiempos los adultos no pueden ser racional^ es un poco cómico cuando esto occurio. Ademas^ ahora la mayoridad de los adultos tienen cellulares porque necessitan comincuar con otros. El mundo esta cambiando^ y necesita cambiar con el mundo. Los jóvenes están la generación del futuro^ y necesitan comunicar en formas faciles^ claras^ y apropias. <br></p>",B2,3736308,43,M4768278,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I5,A-MM,3400,,,
COMMUNICATIONS,"<p>Las diferencias claves entre la comunicación de los jóvenes y los adultos son el uso de tecnología^ y las temas ellos hablarán sobre. Poner en marcha^ los jóvenes utilizan las redes sociales más para compartir información y chatear que los adultos. No siempre posible pasar el tiempo con amigos cara a cara^ por lo tanto^ si tuviera una idea còmica o encuentrara algo para compartir^ lo estaría compartido por la líena. Por otro lado^ adultos quienes no tienían los movíles en sus crianzas^ frequentamente pasan el tiempo en persona con amigos o hablarán por el teléfono^ no textear. Adèmas^ la mayor de adultos tienen carros y manejan a muendo^ entonces puedene transladar lejos del hogar.</p><p>Una otra diferencia estaría la manera hablan con el otro. Para los jóvenes^ podemos que comunicar ideas^ pensamientos^ o sentimientos con imagénes. Chateamos de la escuela^ los videojuegos^ y què quieremos hacer como adultos. Los adultos estarán claros con sus ideas y se dicen sobre trabajo o su familia. Tienen más cuentos por sus edades entonces hablan de recuerdos más que los jóvenes. Por ejemplo^ mi padre a muendo me ha dicho sobre su crianza^ cuentos sobre cúando mi madre era su enamorada^ y sobre los gatos èl tenía. Sin embargo^ mi hermano quien tiene cuatro más años que yo^ habló a mí de los videojuegos y las programas por la televisón. </p>",B2,3738427,8705,A4771421,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,A,A-MM,4192,,,
COMMUNICATIONS,"<p>Adolescentes y adultos hablan muy diferentes. Los adolescentes usar texto y las redes sociales para hablar. Mientras que los adultos llaman y hablan mas en persona.</p>",B2,3740493,40,D4774642,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I1,A-NE,4141,,,
COMMUNICATIONS,"<p>Los adolescentes y adultos se comunican con sus amigos y familias durante todo el dia^ pero en diferentes maneras. Los adolescentes tienden a utlizar medios sociales como snapchat y instagram para comunican con su amigos. En general los adolescentes usan technoliga para comunicar en en vez de ver su amigo y comunica en la vida real. Este no es bien porque ellos no tiene el connecion que necistan para communicar su mensaje a los amigos en el technolgia. Los adultos son differentes porque ellos tratan de comunicarse en la vida real^ uno a uno^ sin usar la technoliga. Este es mas efectivo para communicarse con sus amigos porque es mas facil para comunicar su mensaje a su amigo y tiene mas sentimientos cuando comunican en persona en vez de en el technolgia. </p><p>Una vez tuve que hablar con mi amigo as que lo llame por telefono. Esto era algo serio de lo que necesitaba hablar con el^ en relacion con algo en la escuela. Hablamos durate horas tratando de averiguar como podemos resolver este problema^ pero nunca encontramos la solucion. Al final no encontral la solucion y el problem fue una problema. Mas tarde decidimos hablar en persona y el resultado de esto fue que realmente pudiomos encontrar un solucion^ porque cuando en persona^ viendo a la otra persona permite que los sentimientos se presenten unos de otros^ lo que ayuda a resolver problemas. En general^ al tratar de colloborar en algo o resolver una problema^ siempre debe hacerlo en persona porque es la manara mas efictivo.</p>",B2,3740509,34,P4774658,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,A,A-MM,3543,,,
SEASONS,"<p>En verano hace calor y la gente va a la piscina. En invierno hace frío^ así que la gente se queda adentro. En el ontoño es brisa y la gente salta en montonoes de hojas. En primavera llueve mucho^ así que la gente tiene paraguas e impermeables.</p>",A1,3655950,37,U4679343,"Your penpal lives in Mexico. She wants to know about the weather and seasons where you live.Write an email to your penpal telling her as much as you can about the different seasons and the weather where you live.",N,1,I1,,4212,,,
SOCIAL_LIFE,"<p>Un de mis amigos llamado Oli es único. Jude es valíente. Ellias es gracioso.</p>",A1,3655950,37,U4679343,"Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.",I,1,I1,I-SE,4212,,,
SOCIAL_LIFE,"",A1,3743716,5,K4779461,"Your Spanish class writes a blog that has readers in Colombia. One reader left a comment asking to learn more about the students at your school.Write a blog entry in which you describe a few of your friends or classmates in detail. Give as much information about them as you can.",I,1,N3,I-NE,4314,,,
COMMUNICATIONS,"<p>Los adolescentes y los adultos communican en los procesos differentes. Donde mi vida^ los adolescentes communican usar los telephonos. Es dificil communicar con un otro adolescente en persona^ mucho communicacion es en la telephono. Sin embargo^ los adultos communican en persona^ y no usar los telaphonos muchos. Frequalmente^ los adultos ir a las casas de su amigos hablar o commincar con su amigos. Usar mucho telaphono puede resultar en un malentendido^ y es no la mejor proceso de communicacion para los mensajes. Pero en persono^ es un mensaje claro^ y no hay malentendido.</p><p>Un ejemplo en el pasado sobre los procesos de communicacion^ es cuando habla con mi padre en el telaphono. En el telephano^ Piensa su mensaje fue mal^ que yo soy aburrido^ y perizoso^ y actualemente^ es muy buen^ su piensa Soy athletico^ y interestante! Al primero^ no quiero hablar con mi padre no mas^ pero cuando comprendo el mensaje cierto^ Soy feliz sobre su opinion de mi! Los mensajes puede es diferentes en peronsa y en el telaphano.</p>",B2,3740625,16,E4774774,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I1,A-SE,4314,4490,143,3444
COMMUNICATIONS,"<p>Adultos y niños hablar y comuncacion es mucho difernete. Adultos usar muy complejar comuncaion y  usar la telephano y emial para comunicacion.  Niños usar slang y pequeno words para cuminicacion y Niños usar un telephano de texto y hablar con amigos para computidor. </p><p>Para mi you usar mi telephano para hablar mi madre y padre y abulos. Yo usar mi texto y computidor para hablar mi amgios.  Cuando yo usar mi telephano la conversacion es mucho grande y muy importante. Yo usar texto y computidor mi convercacion es  pequno y rapido. </p>",B2,3740609,24,X4774758,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I4,A-NE,4314,,,
TRAVEL,"<p>Hola^</p><p>Como es su favorito restaurante comer? Como es popular comer?</p><p>Voy^</p><p>Nathan</p>",A1,3744103,9,W4780587,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N4,I-MM,4341,,,
COMMUNICATIONS,"<p>Los dos hacer diferente communication. Adultos es hablar y communcar mucho con otros person pero teenagers no communicar mucho con parentes. Adultos hablar cara tu cara sin embargo teenagers communicar amigos y otros en las redes sociales y publicar y hablar cosas relativa para redes sociales y celebridades. </p><p>No comunicar con adultos para causa persona no reciben ayudar para nessesita. Ninos penso no hace amigas y as mucho mal. Otros personas ninos o adultos para ayudar y communicar mucho con otro porque es mas impartante para unas salud de mental.  </p>",B2,3740633,18,J4774782,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I4,A-SE,4294,,,
COMMUNICATIONS,"<p>Los adultos y los chicos son muy diferente con las conversaciones y comunicacion. Los adultos tienen muchos strategias buenas para comunicar con sus amigos en persona. En el otro mano^ los chicos comunicar con los telefonos: specificamente con los aplicaciones de mesajes y las diferentes redes sociales que son mas popular. Por ejemplo^ el app de |Snapchat| es mas popular de los estudiantes en las secundarias por que es mas simple y rapido para comunicar y que usa los fotos para crear los mesajes comicos. El app tienen los filtros diferentes y divertidos para entrenamiento las personas que usan. Pero^ los adultos no usan el app de |Snapchat| por que es dificil para usan en sus generacion. En los anos pasados^ comunicacion fue de los letres^ especificamente de escriben con sus manos. En el presente^ las personas usan las computardoras y telefonas para comunicar. Cuando usar la technologica para comunicar es muy rapido de que escribir y es mas simple. En conclusion^ los adultos y los chicos comunicar en los diferentes cosas.</p>",B2,3740653,29,K4774802,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I5,A-MM,4294,,,
ANIMALS,"",A2,3682483,14,L4708430,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3400,,,
ANIMALS,"",A2,3682579,17,U4708526,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,N3,I-NE,3252,,,
COMMUNICATIONS,"<p>                   Donde en vico^ los adolescentes y los adultos se communican de diferentes maneras. Primero^ los adolescentes generalmentense envian mansajes de texto o usan las redes sociales para communicarse. Por otro lado^ los adultos usan telefonos celulares y llaman a otros^ en lugae de enviar mensajes de texto. Estas formas de commicarsee afectan el lenguaje y las ideas expresadas porque los adolescentes saben menos el lenguahe etnico^ mientras que los adultos saben mas. </p><p>                 Por ejemplo^ yo uso Snapchat y Instagram para communicarme con mis amigos. Esto conduce a una falta de communicacion porque no se lo que mis amigos estan tratando de decir. Mientras mis padres llaman a sus amigos. Esto conduce a una communicacion adecuada. </p><p><br></p>",B2,3740657,32,Z4774806,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,A,A-MM,4294,,,
COMMUNICATIONS,"<p>Las diferencias entre adolescentes y adultas cuando comunicado es ellas usan diferentes metodos. Tipicamente^ adolescentes usar tecnologias como telefonos y computadoras. Adolescentes usar redes sociales comunicar con amigos y lo usan mucho^ especialmente Snapchat. Adicionalmente^ adolescentes usar palabras acortada mucho^ por ejemplo^ LOL^ OMW^ GTG^ etc. Las adultas es mas profesional que los ninos con la moda de comunicacion. Las adultas usar email mucho y no usar redes sociales mas. Sin embargo^ muchos madres usar Facebook como su modo principal de redes sociales. A veces^ las adultas usar palabras acortadas tambien. <br></p><p><br></p><p>En el pasado^ estaba en comunicacion con mi madre y yo la envie un mensaje^ una palabara acortada. Ella estaba confundida mucho y pregunto que era. Yo mostre las diferentes metodos de comunicacion en el telefono^ por ejemplo las redes sociales^ las palabras acortadas^ y diferentes aplicaciones. Resultados es mi madre usar redes sociales todos los dias y cuando comunicar con mi^ ella usar muchos palabras acortadas. </p>",B2,3740665,9,B4774814,"In your Spanish&nbsp:class^ you have been discussing communication. Your teacher assigned you to write a brief essay comparing and contrasting the differences in the way teens and adults communicate.&nbsp: In two well-developed and organized paragraphs^ write an essay in which you:	Describe the key differences in how adults and teens communicate where you live. What means of communication do they typically use?&nbsp:Explain how these ways of communicating can affect the language and ideas expressed by the adults and teens.	Provide an example from the past that highlights the differences in communication that you identified. Describe in as much detail as you can what happened and what was the result of this communication.",A,1,I4,A-SE,4314,,,
FAMILY,"<p>¡Hola! </p><p>Me llamo Abby. Tengo un grande familia. Me familia y yo pasamos mucho tiempo juntos. En me casa tengo dos hermanas^ se llama Jordyn and Brittany^ un perro se llama Brady y mis padres^ JF and Danielle. Hay cinco personas y un perro en me casa. Comemos cena cada noche juntos y vemos la tele junots despues de cena tambien. Mi favorito actvivdad para pasar tiempo con familia es a la casa de me abuela (la madre de me mama). Me madre tiene cuatro hermanas y tres hermanos. Por eso^ hay mucha gente a la casa de me abuela. A la casa de me abuela jugamos fútbol. Porque hay mucha gente^ tenemos dos equipos. Mi equipo es el mejor. En mi patria familia es muy importante. ¡Me encanta mi familia! ¿Como pasas tiempo con tu familia? ¿Tienes un familia grande o pequiña?</p><p>Escribame!</p><p>Abby</p>",B2,3744447,39,Z4781071,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,4294,,,
FAMILY,"<p>!Hola amigo!</p><p>¿Comó estas? Mi vida con mi familia es mucho rapido. Yo tengo un madre se llama EIleen un padre se llama Paul y dos hermanos se llama Isabella and Cole. Nosotors una familia restuarante y trabajamos juntos. Me encanata trabajo con mis padres y hermanos. Es muy divertida. Me encanta mi famiia mucho. Cuando no voy al restuarante mi familia tiene cine juntos. Mi padre es el chef porque el fue al escuela para cocinando. Mi padre es muy bien a cocinando. Pero mi madre hace al comida despues cine. Ellas helado es muy muy bien. Mis hermanos y yo pasar mucho tiempo juntos y son mejor amigos. Me encanta mi familia mucho. ?Comó es tu familia? </p>",B2,3744451,33,L4781075,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,,171,,,
FAMILY,"<p>Holá chica. Mí familiá y yo estamós juntos casi todo el diá jugando video juegos o en el centro comercial. Mi familiá le encanta ir al centro comercial porque siempre tiene nuevo cosas para comprar. Otra razon porque me gusta ir al centro comercial es porque la comida está muy rica y sabrosa! Tambien nos encanta jugar video juegos^ nuestro favórito es el juego de bailar. El juego te dicen como bailar. Esos son nuestros favoritio actividades que mi familia y yo asemos. Hasta luego chica!</p>",B2,3744419,49,V4781033,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,,4141,,,
FAMOUS PERSON,"<p>ssdn sudcd</p>",B1,3532822,19,M4542074,"Your Spanish class has a blog on which you and your classmates post about different topics. Your teacher has asked you to write a post about a famous person from the past that you admire or find interesting.Think of a famous person from the past. Write two well-developed and organized paragraphs in which you:	Describe the famous person. Who was the famous person^ and how did this person become famous?	Explain why you admire or find this person interesting. What can you learn from this famous person?",A,1,I1,A-NE,4294,,,
FAMILY,"<p>Estimado^ mi amiga!</p><p>Yo espero que esto correo electronico se esconde bien. Mi vida en america es muy increible porque he tenido la habilidad de pasar tiempo con las personas que me encanta lo mejor. Mi familia es la fundacion de mi esperaza y felicidad y he pasado mucho tiempo con ellos recientamente. Si mas personas hubieran pasado tiempo de calidad con su familia hubiera sientido mas lleno de positividad y amor. Cada Domingo^ come cena con mi familia porque es una tradicion que puede unificar todos los generaciones a traves de comida deliciosa. En esas cenas importantes conneciones han fortelecido y conversasiones inolvidables que transformen las perspectivas de algunas personas. Familia esta una fuerza duro que es essencial para personas. Despues de cena^ mi familia usualmente ir a una caminata en el parque local para el aire fresco y una actividad para connectar con nuestros parientes. Algun dia cuando estoy viejo^ espero que pudiera continuar esta tradicion especial para las generaciones en la futura de mi famila. Como es su familia? Tienes reccomendaciones para mas actividades - dimelo!</p>",B2,3741049,17,Z4775203,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,,3534,,,
FAMILY,"<p>Querida Mi Amiga^ <br></p><p>Gracias por su correo electrónico! También^ gracias por preguntar acerca de la vida familiar en los Estados Unidos! </p><p>Al principio^ La famila es lo más importante para mí y otras personas en los Estados Unidos. Voy a todas partes con mi famila. Por ejemplo^ voy de vacaciones con mi familia durante el verano. Asimismo^ tengo una gran familia Italiana^ por lo que todos tenemos grandes comidas juntos en días destivos y cumpleaños. Aparte de ir de vacaciones juntos^ vamos en excursiones de un día juntos^ como ir a esquiar o ir a la playa. Me encanta salir con mi familia porque me apoyan mucho. Siempre son amables y me amman incondicionalmente. Recuerdo que el año pasado^ estaba en la playa con mis primos^ y todos jugábamos en el océano y fue muy divertido. Por fin^ dado que los Estados Unidos está lleno de personas con diferentes nacionalidades y culturas^ muchas personas celebran fiestas o tienen diferentes costumbres con sus familias qye celebran. Por ejemplo^ como ciertos alimentos en Navidad^ en su mayoría recetas italianas. Yo he vido otras personas celebran el cinco de mayo^ o algo más. </p><p>En cuanto a ti^ ¿qué haces con tu familia en españa? Escribirme pronto! <br></p><p>Sinceramente^ </p><p>Jess</p>",B2,3741053,32,W4775207,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,A,,4154,,,
ANIMALS,"<p>Hola! <br></p><p>Yo recomiendo un gato. Mi gustaria este mascota porque es timido y intelligente. Gatos eres facil y pequeno. </p><p>Adios!</p>",A1,3730355,42,T4761081,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,1,I1,I-SE,4294,,,
FAMILY,"<p>Estimado mi amiga^</p><p>¡Hola! Es un diá bello en Nuevo Jersey. ¿Cómo estás? Quiero responder a sus respuestas sobre la vida familiar en los Estados Unidos. En los Estados Unidos^ una familia típica es similar a una familia nuclear. La mayoridad de familias tiene dos padres y hijos. El tiempo con la familia es una cosa muy importante para la cultura y religión de muchas personas. En mi casa^ la sala está llamado |la aula de familia| porque es el lugar en la casa que todos de los miembros de la famlia pueden ver la televisión juntos. También^ mi familia ha comido la cena juntos para todo mi vida. Es importante que miembros de familia coman juntos para enforzar los relaciones entre personas. Es un oportunidad para hablar sobre su diá y que está en su mente. Si no comara con mi familia^ sería muy estresada después de mis diás difíciles en escuela. <br></p><p>La familia no solamente hace cosas en la casa -- también hace actividades diferentes. En los Estados Unidos^ es muy común para ir al cine con su familia. Mi familia compraría meriendas y dulces para comer durante la película. Muchos cines están en un centro comercial^ y adémas es muy popular para tener un viaje a las tiendas. Las actividades que he hecho con mi familia estarían viviendos en mis recuerdos por todo mi vida. Espero que tome ideas de mi mensaje para cosas que puedes ser con su familia. </p><p>Sinceramente^ su amiga.</p>",B2,3741061,16,S4775215,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I4,,4141,,,
FAMILY,"<p>é¡Hola amiga!</p><p>¡Gracias para preguntado sobre mi familia! Me llamo Emma^ y hay cincos personas en mi familia. Tengo dos hermanas menores^ soy la mayor^ y mis dos padres. Mis hermanas se llaman Sophia y Allie^ y nosotros hacemos mucho junto. Adémas^ tengo tres gatos^ todos son negros y blancos. Mi familia vive muy cerca de un luego^ y en el verano^ hacemos muchos actividades aqui. Nosotros nos gusta nadar cada dia^ y también tenemos una bota^ y nos gusta esquiar (en el agua) y wakeboard. Yo aprendí wakeboard cuandó era muy jovén^ porque mi padre hizo por todo su vida. Yo aprendí esquiar hace dos veranos^ y pienso que ahora yo soy bueno. Unas de mis hermanas menor^ Sophia^ tambien le gusta wakeboard^ pero ella no le gusta esquiar. Mi otra hermana^ Allie^ va a aprender cuandó ella es mayor. Muchas de mis relativas mas distancias^ como primas^ tias^ tios^ y otros también les gusta esquiar y hacemos junto en el verano. Otro del lago^ mi familia le gusta muchos otras actividades. En la primeravera^ el verano^ y el otoño^ nos gusta caminar a fuera^ en lugares como el |Appalachian Trail| una caminata muy larga en los Estados Unidos. No hacemos todos^ soló unos partes^ como tres ó cuatro mileas. En tiempos cuandó no estamos a fuera^ jugamos mucho juegos de mesa^ como Clue^ Monopoly^ y muchas otras. Adémas^ jugamos mucho juegas de tarjetas^ especialmente con mi abuela^ porque ella le encanta. Somos una familia muy competetiva. Y finalmente^ en los noches cuandó queremos descansar y relajar un poco^ vemos la televisión juntos. Qué les gusta tú y tu familia?</p><p>Adios^</p><p>Emma</p>",B2,3742921,49,A4777809,"Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.",I,1,I5,,473,,,
