Topic,"Response",TestVersion,TestId,TotalTime,UserName,"Prompt",PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam
TECHNOLOGY,"<p>Hola^</p><p>En mi cultura^ hay mucha comida que se come para los eventos. Tambien hay muchos colores que se ponen toda la gente. Los colors son verde^ blanco^ y rojo. Aveces^ la comida que se come es posole^ tamalés^ y mucho mas. La familia es muy importante en mi cultura. Hay que estar para su membros de familia^ siempre.</p><p>Gracias!</p>",A2,3743279,23,N4778720,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ",I,1,I4,I-MF,473,,,,2021-06-09
TECHNOLOGY,"<p>Aqui hay muchas tradiciones y costumbres differentes a las de Mexico. Unas de esas tradiciones es el Cinco de Mayo. Las personas de los Estados Unidos usan el dia de Cinco de Mayo para tomar mucho y ponerse borrachos^ comer comida |Mexicana| que sabe terrible^ y piensan que es el dia de independencia de Mexico. Los Americanos toman cada opportunidad que pueden para tomar y hecharle la culpa a un dia festivo. Otra tradicion es el Cuatro de Julio^ el dia de independencia de los Estados Unidos^ todos van a un parque y hacen un BBQ donde hacen hamburgesas y hotdogs. Las familias juegan juntos^ los adultos toman^ y al final del dia lancan cuetes muy padres por todo el pais.</p>",A2,3733695,32,H4764911,"Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ",I,1,I4,I-MF,3354,,,,2021-06-09
TECHNOLOGY,"<p>La technolehia es muy bieno porque los estudiantes no usa papel. Los estudiantes aprenden en los laptops y tebletas. La technolehia es malo porque los estududaintes tambien necesito aprender con papel^ como en la clase de mathematicas. La technolehia tiene los bienos y los malos.</p><p>La technolehia evolvando es muy malo para los ecuelas que no tiene mucho^ otros escuelas son gastando su dinero. Los tareas son technolehia y mucho mas en el futuro. Technolehia es el futuro!</p><p><br></p>",B1,3697985,20,X4725951,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,N4,A-NE,4192,,,,2021-06-09
TECHNOLOGY,"<p>      La tecnologia nos puede ayudar en muchas formas pero tambien no es perfecta. La tecnologia te ayuda a hacer tu trabajo mas rapido. Si tienes alguna pregunta solo lo busca por internet. Si quieres saber sobre un animal buscas datos curiosos sobre ellos. Pero la tecnologia nos distrae mucho de la vida real. A la gente ya no les interesa leer un libro de la biblioteca porque saben que lo pueden buscar por internet. Tampoco disfrutan de la naturaleza^ ya no hay muchos chicos jugando en los parques. La tecnologia ayuda mucho en la escuela. Ayuada a los estudiantes a hacer sus trabajos y a aprender mas. Pero hay veces que los estudiantes no hacen lo que deben y juegan juegos en sus electronicos.</p><p>      La tectnologia va a afectar al futuro en muchas formas. Por ejemplo^ ya no vamos a gastar mucho papel porque la mayoria de los trabajos van a ser hechos en los electronicos. Tambien los estudiantes pueden conseguir los libros que quieran leer por internet^ en vez de ir a la biblioteca. Como mencione anteriormente la tecnologia nos ayuda en muchas formas pero no siempre es perfecta.</p>",B1,3697993,22,C4725959,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I5,A-SE,4519,,,,2021-06-09
TRAVEL,"<p>En Ecuador^ que esta la Comida?</p>",A1,3671879,6,C4697202,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-SE,3534,,,,2021-06-09
TECHNOLOGY,"<p>Intro:  El uso de technologia en la escuzla puede ser muy beneficial para los estudiantes. Usando technologia en el aula puede ayudar a los estudiantes recordar cosas importantes^ es mas rapido hacer cosas en la computadora^ pero pude haber burlas en las redes sociales. </p><p>Body paragraph: Usando technologia en la escual ayuda a los estudiantes recordarse de cosas importantes. Por ejemplo^ si tienen que acordarse de algo importante para una pruba de siencias en la technologia hay muchas maneras que puedan ayudar a estudiantes acorderse de esa cosa^ com jugar un juego de ese titulo. Usar technologia tanbien puede ayudar a los estudiantes que terminen mas rapido. Usar papel y lapiz toma demasiado tiempo pero si sabes usar la computadora pudes terminar mucho mas rapido y puedes salvar tiempo pa otras cosas. Pero la technologia tambien puede hacer daño a en ambiento escular. Muchos niños puden burlar a otros estudiantes usando las redes sociales. Por eso es mejor que las escuelas tengan reglas a contra las redes sociales. En el futuro yo creo que todas las escuelas en los estados unidos van a hucar technologia. Creo que si ponen las medidas corectas va a benifitar los programas escolares.</p><p>Conclusion: Yo creo que la technologia puede ayudar a los estudientes y tados las escuelas deverian usar technologia.</p>",B1,3697997,53,J4725963,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I5,A-SE,3888,,,,2021-06-09
TECHNOLOGY,"<p>Technologia es muy importante para los ninos es la escuela. Me gusta los computadoras el la escuela.</p>",B1,3698005,25,X4725971,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I3,A-NE,3888,,,,2021-06-09
ANIMALS,"<p>Querido amigo^ te recomiendo comparte una coballa^ son muy ternias y solo requieren un poco de atencion. A ellas solo se la da comida por las madrigada y por la tarde^ ellas no ensucian su casa como las otras mascotas. Pero^ tristemente no las puedes tener encima todo el tiempo y se pueden morrir de un infarto de miocardio.</p>",A2,3708178,48,Y4738259,"Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ",I,2,N4,I-SE,4294,4145,,,2021-06-09
TECHNOLOGY,"<p>Usar la tecnologia en la escuela es algo magnifico^ ya que si no sabes usar la tecnologia ahi puedes aprender... pero no muchas personas lo toman para algo bueno... entonces en mi opinion pienso que deberian de poner seguridad a ciertas paginas y que solo este la pagina de la escuela y todo lo que tenga que ver con la escuela.</p>",B1,3698009,12,E4725975,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I4,A-SE,4341,,,,2021-06-09
TECHNOLOGY,"<p>En mi opinion yo creo que no debemos usar tegnologia porque los estudiantes se van acostumbrar de usarlo y yah no van a usar su inteligencia y su critico pensamiento.Yo creo que debemos dejar de usar la tegnologia porque cuando pasen los años nos vamos a independisar de la tegnologia y no vamos a poder hacer nada sin la tegnologia. En mi opinion yo dijo que si dejamos la tegnologia los estudiantes le echaran más esfuerzo a su trabajo en clase y en la tarea porque usaran mas pensamiento.</p>",B1,3738937,55,V4772276,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,A,A-MM,4519,,,,2021-06-09
TECHNOLOGY,"<p>El Pros es tienes un calculator y el school agregar money porque no tienes school calculator. El cons es puedes jugar video juegos en clase.</p>",B1,3738945,23,E4772284,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I1,A-NE,140,,,,2021-06-09
TECHNOLOGY,"<p>disanvanteges: eres can be distractiones^ social media durante clase^ texting personas</p><p>advanteges:estudiantes silensio^ usando google para auda que asingments</p>",B1,3738949,35,B4772288,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,Below N4,A-NE,3543,,,,2021-06-09
TECHNOLOGY,"<p>Algunos beneficios de usar la tegnologia en la escuela es que es más facíl para algunos y es divertido. También talvez hay algunas cosas que solo se pueden hacer con tegnologia. Algunas desventajas de usar la tegnologia en la escuela es que no todos la van a usar para lo corecto y algunos se puede distraer muy rapido. También buede ser que no todo el tiempo sirva el Wifi. </p><p>Yo pienso que los cambios en la tegnologia van affectar a las esculas en el futuro por que la tegnologia va hacer más avansada. La tarea talvez toda se va poder hacer en  computadoras o en algo electronico. Y talvez abra más niños aciendo escuela en linia que en esculas publicas y privadas. </p>",B1,3738953,38,J4772292,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I5,A-SE,473,,,,2021-06-09
CITY_TOWN,"<p>Hola me llamo jorge</p><p>popular places es de parko y pool porque mucho divertido y bueno hora</p><p>tu de pool y mucho divertido y divertido a de parko porque tu an walk</p><p>hasta luego</p>",A1,3708990,21,F4739322,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MM,4192,,,,2021-06-09
CITY_TOWN,"<p>Hola^ Yo soy estuidante Cindy. Yo soy en Maryland. En mi commuidad^ las persoñas juego deportes y camino y corro. El YMCA es donde tu nada. Walmart y target es donde el materiales escuela es y donde la frutas y vegetales es. El Towson Mall es grande. Towson Mall es donde la zapatos y accessorias y pantolones es.  Adios^ estuidante Cindy.</p>",A1,3708930,46,U4739262,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,N3,N-MF,4519,,,,2021-06-09
TECHNOLOGY,"<p style=|text-align: left:|>   Muchas escuelas necesitan technologia. hay muchas razones porque escuelas necesitan technologia pero hay dos razones que soportan esto los mejor.</p><p style=|text-align: left:|>   Unas de las razones porque escuelas necesitan technologia es porque puede afectar el futuro de las escuela en una manera buena por ejemplo puede hacer lo mas facil para que los maestros o maestras dan el trabajo para la casa o cuanto tu puedes aprender sobre varios topicos.</p><p style=|text-align: left:|>   La ultima razon porque muchas escuelas necesitan technologia es porque mucho bueno puede venir con las technologia por ejemplo mas opurtunidad en estudiando pero tambien puede ser malo porque algunas veses si no estas usando tu technologia correctamnete puede hacer dificil a ser responsable.</p><p style=|text-align: left:|>  En conclusion es bueno tener technologia en tu escuela pero tambien puede ser malo si no los usas correctamente. </p><p><br></p>",B1,3740339,27,N4774436,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I4,A-MM,4424,3768,143,4350,2021-06-09
TECHNOLOGY,"<p>I think that the cons are that students play around with the technology for school like taking pictures and trying to download other apps but the pros are that the students get to have atleast something or some sort of technology at school.</p>",B1,3738809,17,Q4772148,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I3,A-NE,4428,,,,2021-06-09
CITY_TOWN,"<p>las cosas que hacer en mii ciudad son ir al aquairuem y look at y marar los peces o ir a lasala de juegos y jugar videojuegos</p>",A1,3714803,24,J4745139,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,I1,,2278,,,,2021-06-09
CITY_TOWN,"<p>Hola^ buenos dias! Deberias visitar |Sunset Cove| cuando vengas aqui. Adios! Sincere Stephen.</p>",A1,3714539,16,G4744875,"A teacher from Guadalajara will be visiting your school. He will be in town for only 3 days. He wants to visit interesting places in your town. Write an email to the teacher^ including appropriate greeting and closing to your message. Provide information about things to do in different^ popular places in your town. ",N,1,I2,,4192,,,,2021-06-09
TECHNOLOGY,"<p>En mi opinion la tecnoogia si van a cambiar el manera que los niñoas hacen el tarea porque los telephonos puden destractar quendo estas haciendo tarea muchas de los personas en el mundo tiene un telephono muchas de es personas no tiene la esfurzo de no usar el telephono cuando do deben usar lo.algunas cosas malos sobre los telephonos es que es mucho sonido y puedo distractar a tus colegas y companieros.Tambien las niños puden ir a un otra lugar que no deben ir.La mas importante es que las estudiantes puden garar los preguntas de un prueba y poner lo en el telephono.La ultima es que algunas niños no tiene un telephono</p><p><br></p><p>los buenos cosas sobre tener el telephono en la escuela es que las escuela no deben un compurtadora para cada estudiene solo esecito un pocito para los personas que no tengan un telephono una otra cosa es que las personas puden comunicar usando los telephonos .tembien pudeo buscar imagenes y hablen a su padres y dicer que ¡ndo nesecitas algo ovalamenete en mi opinion no nesecita telephonos para vivr especialmenete en el escuela.</p>",B1,3738841,75,B4772180,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I4,A-NE,4519,,,,2021-06-09
TECHNOLOGY,"<p>Los beneficios de tecnologia es que puede hacer aprendiendo mas facil y comunicar con casi cualquer persona. Un tipo de tecnologia es un telfono se puede usar para buscar lugares o responde tu preguntas. un problema puede ser un gran drestaciones tecnologia ofrece juegos haciendo ir afuera menos como ninõs. Tecnologia puede cambiar como estudiantes aprenden enves de escribir pueden solo usar tecnologia para escribir of buscar cualquer topico para aprender.</p>",B1,3738845,38,R4772184,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I5,A-NE,3543,,,,2021-06-09
TRAVEL,"<p>Como es tu servicio? Como puedo confiar a ti? Como voy a ir a Ecuador segura?<br></p>",A1,3570267,14,H4583646,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,N3,I-SE,4192,4150,,,2021-06-09
TECHNOLOGY,"<p>El Pros y los Cons para usando technologia personal^ un Con de esto es lo que hacer como tu technologia. Como tu jugar con su (Phone) la maestra-maestro pueden areglar^ Un Pro es que pueden communicar con amigos o padres^ ver videos y jugar juegos de video</p>",B1,3738861,23,B4772200,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,N4,A-NE,4314,,,,2021-06-09
TECHNOLOGY,"<p>la tecnologia  en las escuelas es muy importante para los alumnos y mi escula  es muy importante la tecnologia ahora no necesitamos libros con la ioad podemos tener nuestras notas y poder entregar las tareas y me gusta esta forma </p>",B1,3743238,18,M4778478,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I1,A-NE,4341,,,,2021-06-09
TECHNOLOGY,"<p>Un pro es que ayuda para abrender. Un con es que no ayuda por consentrarse. Yo creo que en el futuro que la technologia va a ayudar muchos ninos para aprender. Los ninos tienen acseso a lugares para ayudar les a hacer la tarea.<br></p>",B1,3608660,15,R4626203,"In your Spanish class^ you read an article about how teens use technology at school. Your teacher asked you to write a short essay giving your opinions about technology and education.Write a short essay giving your opinions and experience about using technology at school. Write two well-developed^ organized paragraphs^ in which you address the following:	What are the pros and cons of using different kinds of technology and personal devices at school? Explain in detail the advantages and disadvantages of using technology in the classroom. 	Describe how you think changes in technology will affect schools in the future. How will new technologies change how students learn in school and do homework?",A,1,I3,A-NE,4459,143,3759,4587,2021-06-09
TRAVEL,"<p>En que tipo de hotel ceria bueno hospedarme? </p><p>Cuando ceria un buen dia para ir?</p><p>Como es el clima en Ecuador? </p><p>Hay vastante populasion?</p><p>Es un paiz seguro para ir?</p>",A1,3733767,14,M4764983,"For a class project you are looking up information online about visiting Ecuador. You find the contact information for a travel agent in Ecuador on a website. Send the travel agent an email to find out more information.Write the part of the email to the travel agent in which you ask many questions to find out information. Write questions that will help you learn more about visiting this country.",I,1,I3,I-MF,3888,,,,2021-06-09
FAMILY,"<p>Hola Mí nombre es N'Naya mí tener thrés hermonos y dos hermanas mí youngest de seis.Mí hermanas es 24 y 30 mí hermonos es 16 17 y 23.Mé hermanas nombre es Naja y Jasmine mí hermonos nombre is Jerome Tyrese y Jerone.  Mí Vivo en Baltimore Md  adentro Middle RIver </p>",A1,3716807,13,A4747147,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,N3,N-MM,4485,,,,2021-06-09
FAMILY,"<p>Holá mi nomberé es Brianna. En mi familá es ciente memberos. Mi favorito en mi familá es mi Madrè por qué es creativá en dulce. En mi madré es treinta y neuevé. En mi padré es muy divertido y el treinta y neuevé. Mi dose sibilós están bothé dieacé en están creativa y amable. En esa es mi familá. </p>",A1,3716791,22,K4747131,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,N3,N-MF,4519,,,,2021-06-09
FAMILY,"<p>Hola^ mi nombre es Savon.</p><p>Yo so 12 años. Yo soy cumpleaños es Julio viente cuarto. Mi familia es grande(6 personas). Mi mama cocinar cenar a veces. Mi papa cocinar almuerzo y desayuno. Mi hermano es diez seis y cocinar desayuno. Mi hermano es aburrido a veces. Mi hermana es sies y loud siempre. <br></p><p><br></p><p>Savon</p>",A1,3716671,10,R4747011,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,N3,N-MF,4341,,,,2021-06-09
FAMILY,"<p>Hola!^ estoy Jael y estoy 13 y esto es mi hermana Jai'-la y ella es 19 y esto es mi mama Chanel ella es 42. Y soy muy tonto^ esperamos que disfrute su estancia. Adios!</p>",A1,3716607,17,P4746947,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,I1,,4192,,,,2021-06-09
FAMILY,"<p>me madre es 47 me padre 50 me famila es loco  i play me jugo over de acondes. we live en essex md </p>",A1,3717179,9,C4747519,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,Below N1,N-SE,4150,,,,2021-06-09
FAMILY,"<p>Hola mi nombre es Michael y vivo en Essex Maryland. Tengo otros 6 miembros de la familia. El primero es mi hermanito Christopher y él tiene 8 años y puede ser un dolor a veces pero él es genial de lo contario^ la segundaes mi mamá Christina y ella tiene 38 y ella es muy amable^ la tercera es mi padre Michael Sr. y él tiene 40 años y tambien es agradable y ama el béisbol^ siguiente es su hermano Jimmy y êl tiene 43 y le encanta el fuego^ último son mi padre y sus hermanos^ Jim y Joyce y ellos aman a mi padre y a su hermano y a mi hermano y a mi hermano y a mi hermano. Donde vivimos es muy agradable y tenemos una piscina^ trampolino^ swing set con una torre y un aro de baloncesto^ y conocemos bien a nuestros vecinos. Espero con ansias verte pronto.</p>",A1,3716827,73,U4747167,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,I3,,3888,,,,2021-06-09
FAMILY,"<p>Hola amigo mi nombre es Trey vivo en Baltimore^ Maryland^ la mayoria de mi familia vive en Maryland ^ pero tambien tengo famila en los angeles California el nombre de mi madre es shannon y ella tiene 40 anos el nombre de mi padre es Dwight y el tiene 41 anos y tengo un hermano mayor que tiene 16 anos mi mama es programadora de computadoras para una compania de juegos y mi papa es hombre de negocios mi hermano todavia esta en la escuela secundaria.</p>",A1,3722023,31,K4752743,"An exchange student from Buenos Aires is going to be staying with your family for two weeks over the summer. He wants to know more about your family and your home.Write a letter to the exchange student. Tell him about your family members and where you live. Give your family members’ names and ages^ and write a short description of them. Be sure to use an appropriate greeting and closing in your letter.",N,1,I1,,3888,,,,2021-06-09
LANGUAGE ARTS,"<p>no he leido nada </p>",B2,3708196,23,U4738277,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,N4,A-NE,4145,,,,2021-06-09
LANGUAGE ARTS,"<p>Leí una historia llamada Harry Potter . En la historia el niño se llamaba Harry Potter y los amigos Ron y Hermione. Se trataba de magia por eso me gusto tanto. El libro era muy largo. Me hubiera gustado si no fuese tan largo^ pero era muy interesante. Tenia mucha acción. En el libro fueron a una escuela de magia y alguien malvado que mato los papas de Harry estaba tras de el. </p><p>Me gustaría si los papas de Harry estuvieran vivos para conocer mas de ellos. Te recomiendo que leas esta serie de libros. Te van a encantar.</p>",B2,3703900,32,P4733019,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,A,A-MF,4519,,,,2021-06-09
LANGUAGE ARTS,"<p>Estoy leido el libro se llama ´All the Bright Places´. El libro se trataba de un chico y una chica y ambos tienen problemas en sus familias y por esto afectan la salud mental de chicos. La chica se llama Violet tiene una hermana se murío en un accidente del coche y ella no puede vivir un vida normal sin su hermana. El chico se llama Finch tiene padres separadas y el padre es abusivo y por esto afecta la salud de él. Violet y Finch ayudan el otro con las problemas en las vidas. Finch ayuda Violet a montar en el coche y Violet ayuda a Finch a desfrutar la vida. Finch tiene un enfermedad mental se llama Bipolar Disporder y afecta el cerebro y el humor. Violet ayuda Finch sin embargo la condición del emfermedad no mejorara. En el final del libro Finch se murío y Violet dar se cuenta que necesita vivir la vida sin Finch y su hermana y busca a cosas que hacer una vida feliz. </p><p><br></p><p>Me encanta este libro porque hay muchas temas importantes. Las temas de familia^ amor y la salud mental. También me gusta este libro porque habla sobre un enfermedad mental. La salud mental es muy importante a los adolecentes y por eso es necesario que los jovenes aprendan sobre las enfermedades mentales. El libro es muy triste y no recomiendo este libro si no le gusta libros tristes. Además el libro tiene muchas temas intensas y por eso no recomiendo que los jovenes pequeños. Sin embargo recomiendo que todos los adolecentes y adultos lean este libro porque hay mucha infomación sobre la salud mental y trama en este libro. </p><p><br></p>",B2,3678890,74,M4704479,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,I5,A-SE,3549,,,,2021-06-09
LANGUAGE ARTS,"<p>The Catcher in the Rye - Un juevon se llama Holden deja su escula y va a un cuidad.</p>",B2,3377904,19,S4377558,"You have been asked to contribute a book review to the online school newspaper^ which will be read by students in Colombia.Write a short review in Spanish about your favorite book^ or a book you recently read for school. In two well-developed^ organized paragraphs^ be sure to do the following:	Summarize the plot. What happened in the book? Include anything that the characters did that was interesting or unexpected.	Explain what you liked about the book and what you think could be better. Provide information that will help the reader decide if this book is worth reading or not.",A,1,Below N4,A-NE,4428,,,,2021-06-09
