,Topic,Response,TestVersion,TestId,TotalTime,UserName,Prompt,PromptLevel,Ratingposition,FinalRating,Score,Rater1_Id,Rater2_Id,Rater3_Id,Rater4_Id,DateOfExam,MachineScore
87,FAMOUS PERSON,,B2,3703382,1,Y4732337,Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.,A,1,N4,A-NE,2278,,,,2021-06-12,3-A-NE
88,FAMOUS PERSON,,B2,3691994,6,E4719336,Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.,A,1,Below N4,A-NE,4490,,,,2021-06-12,3-A-NE
89,FAMOUS PERSON,<p>Querida Lin Manuel Miranda^</p><p>En el pandémico^ mi club del teatro no puede hacer unas musicales. Yo sé que a la mayória de nosotros nos gusta mucho su música. La noche pasada^ yo miré In the Heights con mis padres^ y le amo mucho. Mi escuela necesita música y teatro^ y usted es la persona perfecta para este. También usted es una persona muy positiva (su libro se demonstra)^ y nosotros necesitamos un poco de su positiva.</p><p>Hay unos hoteles en los pueblos alrededor de mi pueblo en que puede quedar. Puede ir a mi escuela y presentar a todas las clases en el teatro sobre su vida. Luego^ puede hablar con el club de teatro sobre el teatro musicál y el impacto del pandémico el Broadway. Si tiene el tiempo^ mi trabaja es en un teatro del communidad^ y los niños allí también le encanta su música y su trabaja. Ellos quieren hablar con usted mucho. ¡Deseo que puede visitarnos prónto^ y grácias!<br></p><p>Adiós</p>,B2,3708797,25,F4738932,Your Spanish teacher has given you an assignment. You must write a letter to a famous Spanish-speaking person that you find interesting and invite them to speak at your school.Think of a famous Spanish-speaking person that you find interesting. Write a letter to them using&nbsp:an appropriate greeting and closing to your letter. In two well-developed^ organized paragraphs^ be sure to address the following:	Explain why you are inviting this person to come to your school to present to the students and teachers.	Describe what the person will do when they visit your town and school. Describe with lots of detail^ from beginning to end^ what the person will do during their visit.,A,1,I4,A-SE,4428,4141.0,,,2021-06-12,2-A-SE
2,ART,<p>Hola amigos^ al mejor estas gustando su tiempo en los Estados Unidos. Hay varias pedazos de arte en la escuela^ por los caminos en los paredes^ a los classes de arte por el |link| puedes ver a la creatividad de los estudiantes de anos pasados. Hay varias de parte que puedes mirar al arte. Por el cidudad si vaz a Saint Paul ay Rice Park que tienes unos sculpturas^ tambien hay un a museo para el arte en el mismo carrera. Hay demasiados sculpturas y pedazos de arte en Minneapolis pero no soy tan seguro donde^ si necesitas mas infromacion pregunta la maestra y ella me puede preguntar. Pero hay arte por todas partes de los ciudades Twin Cities.</p>,B2,3744038,39,B4780309,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I4,,2278,,,,2021-06-12,1-I-MF
3,ART,<p>Hola^ </p><p>hoy yo voy ara la ciudad. Voy aver muchas cosas que en el ais mio no uedo aver. ues rimera mente yo vi un edeficio muy grande^ esto fue un maravilla te digo. Yo vi muchos restaurantes^ yo creo que esto es unos de lo momentos mas buena de la vida mia. La ciudad y las ersonas son tan hermosa. </p>,B2,3691994,6,E4719336,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,Below N4,I-SE,4490,,,,2021-06-12,2-I-MM
4,ART,<p>Hola^ mi amigas! Hay muchas cosas d arta gauy y buenas asqui. Puedes ir al a Washington D.C y ver muchos monumentos de arte y muesemas o ir a Annappolis y mas. Ademas de mirar todas estas cosas de moda puedes conseguir comida mientras esta alli tambien. Tienen cosas buenas todo alrededor en Washington D.C y Annappolis. Me gusta el arte 3D es muy fresco y intereste. Yo preffiero porque es algo se puede ver y tocar^ pero tambien me gustan las pinturas con sus colors frecos sangran huntos y dibujos. </p>,B2,3703382,1,Y4732337,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,N4,I-SE,2278,,,,2021-06-12,1-I-MF
5,ART,<p>La verdad que comparado con Madrid es muy dificil encontrar arte tan interesante como el de allí. Yo en estos momentos vivo en Virginia Beach^ una^ sino la única ciudad que tiene playa en Virginia. Cerca de Virginia Beach en un sitio a unos 25 min podeis encontrar el Muso de Arte Chrysler. En este muso podreis ver bastantes pinturas y sculpturas de distintas épocas^ autores y tendencias en navidad el cascanueces en ballet. Casi todas las Navidades tienen la obra mitica de |Cuento de Navidad| la cual se conoze a lo largo del mundo. Algunas de ella son muy interesantes con bastante variedad de color^ la verdad que sorprenden bastante. A lo largo de la ciudad de Norfolk podreis encontrar sculpturas de sirenas y distintos tipos de arquitectura con grandes edificios y rascacielos. En la zona de Oceanfront en Virginia Beach también podreis encontrar la estatua de Neptuno^ un símbolo iconico de la ciudad situado a la entrada de el paseo maritimo que durante las distintas épocas del año se decora acorde a tal. En este paseo maritimo tambien se pueden ver los distintos restaurantes y tiendas mas reconocidas de la ciudad y los distintos murales que tienen pintados en sus fachadas. Hay un mural muy important en la avenida principal de oceanfront que conmemora a todos los militares ya que en Virginia Beach y Norfolk están situadas las bases militares mas importantes del país. Yo la verdad que de todo estó prefiero ver las cosas que están en oceanfront ya que son muy originales y la vez^ como no^ tienes vistas al mar. </p><p>Espero que esto os sirva de ayuda para saber que tipo de arte podeis encontrar en la zona de Virginia Beach.</p>,B2,3625623,45,E4644546,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,A,,4435,,,,2021-06-12,1-I-MF
6,ART,<p>Hay mucho arte en mi escuela. Tenemos más de diez murales. Hay uno en todos los baños^ en las escaleras^ y afuera de la cafetería. Los murales tienen muchos colores^ y los mensajes son fuertes. Tambien^ en mi pueblo^ vive un hombre que hacen estaturas de los árboles. Su arte está afuera de las estaciónes de la polícia y otros^ y en el parque en el centro. Tenemos unas clases de arte en la escuela^ y el arte que los estudiantes hacen está en muchos lugares en la escuela. Yo hago pinturas y ropa^ y me gusta hacer y mirar a muchos tipos de arte.</p>,B2,3708797,25,F4738932,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I4,,4428,4141.0,,,2021-06-12,1-I-MF
7,ART,<p>En mi comunidad^ hay un lugar que tu puedes mira mucho arte y hablar con artistas.  En mi escuela^ nosotros tenemos un club de Arte y tu puedes dibujar mucho y chatear con otra gente en el club. </p>,B2,3691946,11,S4719288,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I1,I-MM,3543,,,,2021-06-12,2-I-MM
8,ART,<p>El arte de mi ciudad esta en todas partes. Tenemos espectaculos de arte a los que puedes venir. Los ninos de mi escuelo muestran sus artes en los espectaculos. Yo prefiero arte abstracto^ porque puedes sacar tu propia historia. </p>,B2,3636867,13,V4656929,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I1,I-MM,4302,,,,2021-06-12,2-I-MM
9,ART,<p>En mi escuela la programa de arte es muy fuerte. Hay estudiantes muy talentosos y ellos dibujan/pintan arte que todos en mi escuela pueden ver. Afuera de la biblioteca hay un mural que muchos artistas pueden pintar en. Este tipo de arte es mi favorito porque tienen muchos colores y diseños diferentes. </p>,B2,3664711,21,H4689090,Your Spanish teacher asked you to write a post for your class blog about local art for exchange students coming to your town from Madrid.Write a blog entry in which you explain where you can see art in your town or school and what kind of art you prefer and why. Give as much information as you can.,I,1,I5,,2278,,,,2021-06-12,2-I-MM
28,SCHOOL,<p>Hola^ me llamo Rollen. Yo quiero visitar Lima^ y tengo preguntos de Lima. Mi escuela es visitar Lima para estudiar^ y yo quiero visitar. En tu escuela y cuando tu vivos^ como es el comida? Yo me gusta la comida mucho^ y es importanta para me. Tambien me gusto el tecnologico. Cuando usar los telefonos y computadores? Es la mayoria de el trabajo en los computedores o en papel y un lapiz? En mi escuela^ mucho de el trabajo es en el computadoree^ y me gusto.</p>,A2,3741894,11,X4776709,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,I1,I-MF,4294,,,,2021-06-12,1-I-MF
29,SCHOOL,<p>Hola!<br></p><p>Yo viajo a tu! Mi estudio en Lima! Tu gustes escula? Es escula divertida? Son divertidos en tu escula? Voleibol? Beisbol? Football? Football Americano? Son musica en tu escula? Son musicals a tu escula? Son clases divertido? Son las profesores simpatico? Que tu gustes? Qien es tu amigos? Que es ellos o ellas nombres? Son ellos simpaticos? Comico? Bonito/a? Feliz? Athleitca? Musica? </p>,A2,3741884,39,B4776699,Your school is offering a study abroad trip to a school in Lima^ where your penpal lives. You decide to contact her to ask her some questions about her school before your visit.Write an email to your friend telling her why you are writing.  Ask her many questions about her school in Lima. Find out as much information as you can about her school.,I,1,I1,I-MM,4141,,,,2021-06-12,1-I-MF
32,TECHNOLOGY,<p>Hola! Hay muchos tradiciones in mi familia. Uno es en navidad^ veer mis primos^ abuelos^ y tios cada ano porque es mi familia y yo no veer ellos mucho. En la navidad^ tambien cocinar el comida cada ano porque me encanta cocinar. Comer el pan^ y muchos comidos para el desayuno. </p>,A2,3741894,11,X4776709,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,I1,I-MM,4294,,,,2021-06-12,2-I-MM
33,TECHNOLOGY,<p>En mi familia^ nosotros viajamos a South Dakota y Minnesota en la Vernano. Nosotros juege voleibol con mi familia de mama. Es muy divertido y comico. Nosotros nadar en la piscina en la puebla. </p><p>In Christmas^ mi familia leo la Bible y abrimos regulos. </p>,A2,3741884,39,B4776699,Your penpal wrote to you because he wants to learn more about your culture. He wants to learn about the different customs and traditions where you are.Write an email to your penpal. Describe an activity related to a national holiday^ a local event^ or a family tradition. Tell your penpal as much as you can about it. ,I,1,I1,I-MM,4141,,,,2021-06-12,2-I-MM
34,ANIMALS,<p>Hola mi Amigo I creer le necesitar un pero porque ellos están bonito y precioso. Ellos están peludo y sucio pero están favor cuando estas triste. Es Va a Ser difÍcil pero divertdo.<br></p>,A1,3711699,46,K4742033,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N4,I-SE,4427,,,,2021-06-12,2-I-MM
35,ANIMALS,<p>ami me gustan los perro porque eyo le gustan jugar con tigo pero no soy fasil para limpiar con eyo pero son bonitos y le gustan jugar y son como familia.</p>,A1,3727275,32,A4758000,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-SE,2278,,,,2021-06-12,2-I-MM
36,ANIMALS,<p>¡hola! me llamo Jolly. me gusta perro y te puedo gustar perro to porque es muy divertido but muy difficulte. <br></p>,A1,3731167,29,R4761893,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,N3,I-SE,3928,,,,2021-06-12,3-I-SE
37,ANIMALS,,A2,3682378,0,Q4708324,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,Below N1,I-NE,4428,,,,2021-06-12,4-I-NE
43,COMMUNICATION,,A2,3682378,0,Q4708324,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,Below N1,I-NE,4428,,,,2021-06-12,4-I-NE
44,COMMUNICATION,<p>kis tipos de presentcions son basocmente cualqier cosa que pueda hacer un video^ mostar letral^ amio^arte^ etc </p>,A2,3682451,35,X4708398,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,I2,I-MM,4427,,,,2021-06-12,3-I-SE
45,COMMUNICATION,<p>Hola mi amigo no hay necesidad de temer algunas personas^ algunas personas gusta hacer tableros o digital presentación tan hacer creativa.</p>,A1,3711699,46,K4742033,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N4,I-SE,4427,,,,2021-06-12,2-I-MM
46,COMMUNICATION,<p>los hombres le gustan ablar de video juego y de deportes pero la niña le gusta avlar de makiaje y de video en youtube o una peliculas</p><p><br></p><p><br></p>,A1,3727275,32,A4758000,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,2278,,,,2021-06-12,2-I-MM
47,COMMUNICATION,<p>¡hola! me llamo Jolly. presentation es muy difficulte y muy divertido. Ethans presentàtion es muy complex y muy cool.<br></p>,A1,3731167,29,R4761893,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,I,1,N3,I-NE,3928,,,,2021-06-12,3-I-SE
48,DIRECTIONS,<p>Buenas tardes^ </p><p>Para cojer libros prestados en la biblioteca deberias buscar los libros que quieres y luego ir adonde la persona que este en la parte de alfrente de la biblioteca. A esa señora/señor le daras los libros para que sean escaneados. Al ser escaneados saldra en el sistema que usted tiene esos libros. También al escanearlos te dara una fecha en la cual tendras que devolver los libros que te llevaste.</p>,B2,3732742,53,Q4763657,You are emailing an exchange student from Costa Rica who is new to your school. This student loves to read and wants to know how to borrow books from a library.Write an email in which you explain how to check out books from a library. Be as specific as you can and include details and instructions that will help the new exchange student check out books and use the library.,I,1,A,,2278,,,,2021-06-12,1-I-MF
56,POP_CULTURE,<p>¡hola! me llamo jolly. me gusta iphone porque es muy popular y muy divertido. iphone es muy popular porque es muy |apps| y camera y muy divrtido y muy video juegoes y social media.<br></p>,A1,3731167,29,R4761893,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-SE,3928,,,,2021-06-12,2-I-MM
57,POP_CULTURE,<p>Hola I pensar Tik Tok es popular porque Todas va en esa aplicación porque es de moda y divertido^ interesante y raro^ bonito es sentrise como en familia.</p>,A1,3711699,46,K4742033,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N4,I-SE,4427,,,,2021-06-12,3-I-SE
58,POP_CULTURE,<p>algo de que todos tienen elmi escuela es tiktok persona poner meme y tip y otras cosas y ested puede aser video </p>,A1,3727275,32,A4758000,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,N3,I-NE,2278,,,,2021-06-12,3-I-SE
59,POP_CULTURE,,A2,3682378,0,Q4708324,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,Below N1,I-NE,4428,,,,2021-06-12,4-I-NE
60,POP_CULTURE,<p>Hola pen pal^ algo que es popular en mi colegio es el baloncesto. Que mucho gente se cola al gimamsio^ duarnte la clase pare un par de fotos</p>,A2,3682451,35,X4708398,Your pen pal from Barcelona wrote you a letter and describes the toy^ |Fidget Spinner^| that is very popular in her school at the moment. It is very distracting^ but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.,I,1,I2,I-MM,4427,,,,2021-06-12,2-I-MM
63,COMMUNITY_SERVICE,<p>Mi y mis amigos son a Second Harvest. Nosotros somos giving comido a la homeless. Es muy divertido y tenemos mi feliz. </p>,A2,3741884,39,B4776699,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.,I,1,I1,I-NE,4141,,,,2021-06-12,3-I-SE
64,COMMUNITY_SERVICE,<p>En mi ciudad^ hay mucho pollution. En mi escuela^ los personas voluntaro para asistar con eso. Tambien^ ellos donar el monedo porque otro ciudades tienen programos para voluntario.</p>,A2,3741894,11,X4776709,Your Spanish club is preparing information to post on the club’s website for your sister school in Peru. The students in Peru want to know about service projects that students are doing.Write a post for the website describing the volunteer or community service activities that you or your classmates are doing. Describe the activities with lots of details. Give as much information as you can.,I,1,I1,I-SE,4294,,,,2021-06-12,2-I-MM
65,DAILY_SCHEDULE_ROUTINE,<p>Hola Jorge^ que tipo de dia de escuela tengas? Mi dia es separado en 8 partes^ 7 clases y almuerzo en la mitad. Despues de la escuela voy a mi deportes y a Boyscouts cada Lunes. Como esta su dia de escuela? Como esta separando sus clases^ y tengas mucha tarea? Que tipos de cosas haces despues de la escuela? Juegas deportes^ o es parte de un club en tu escuela? Que haces por tu fin de semana? </p>,B2,3744038,39,B4780309,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I4,,2278,,,,2021-06-12,1-I-MF
66,DAILY_SCHEDULE_ROUTINE,<p>Buenos dias.</p><p>Hoy en en instituto en la clase the Ciencias Sociales nos han mandado hacer un proyecto sobre los distintos horarios que tiene los estudiantes a lo largo del mundo. Y pues ya que tu vives en España se me habia ocurrido hacerte unas preguntas sobre el horario que tu llevas a lo largo de tu semana para poder compararlo con el de un estudiante en Estados Unidos. </p><p>Primero de todo voy a empezar con la pregunta clásica entre los etudiantes. Tu^ a que hora te levantas de la cama para ir al instituto? Porque parecera extraño pero me da la sensacion de que en Estados Unidos empezamos el instituto muy temprano por las mañanas. Tampoco quiero enrollarme mucho y que tengas que responder demasiadas preguntas osea que te voy a hacer las necesarias para poderme hacer una idea de tu horario. Cuantas clases y cuanto dura cada clase en un dia escolar? Porcierto una de las cosas mas importantes para los estudiantes^ a que hora y cuánto dura vuestro tiempo libre durante el día? A que hora terminais el día en el colegio? Comes en el colegio o cuando llegas a casa? Sobre que hora llegas a casa? Con esto mas o menos tendria sufience para hacerme una idea a la mitad de día para ti pero me falta todavia lo que haces por las tardes.</p><p>Practicas algun deporte o actividad extraescolar como fútbol o ir a clases de ingles? Estás mucho tiempo estudiando por las tardes? Porque tengo entendido que en España manda mucha tarea para hacer en casa y que hay que estudiar mucho. Como sería una tarde tuya regular?</p><p>Los fines de semana que haces? Me imagino que siendo Español te gusta pasar mucho tiempo con tus amigos los fines de semana^ aunque a lo mejor pasas más tiempo estudiando que con ellos. O a lo mejor te gusta pasar tiempo con tus hermanos y familia. Cuantame un poco sobre tus tiempos libres que suelen ser los más interesantes.</p><p>Espero que nos podamos ver pronto y que no te lleve mucho tiempo responder mis preguntas.</p><p>Muchas gracias.</p><p>Atentamente</p><p>Javier Martin</p><p><br></p><p><br></p>,B2,3625623,45,E4644546,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,A,,4435,,,,2021-06-12,1-I-MF
67,DAILY_SCHEDULE_ROUTINE,<p>¡Hola!<br></p><p>¿Cómo estás? En mi clase^ nosotros estamos aprendiendo sobre las rutinas diarias alrededor del mundo. ¿Cuál es tu rutina diaria? ¿Cuándo te levantas en la mañana? ¿Qué comes para el desayuno? ¿A qué hora vas a su escuela? ¿Cuales clases tomas en colegio? ¿Qué comes para el almuerzo? ¿Qué haces después de tus clases? ¿Juegas algunos deportes? ¿Qué haces para tu tarea todas las noches? ¿Qué comes para la cena? ¿Cuales programas de televisión te gusta mirar? ¿A qué hora te duermes? ¿Es tu rutina diaria diferente en los fines de semana?<br></p><p>¡Me gusta hablar contigo! ¡Me escribes prónto!</p><p>Adiós</p>,B2,3708797,25,F4738932,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I4,,4428,4141.0,,,2021-06-12,1-I-MF
68,DAILY_SCHEDULE_ROUTINE,<p>!Hola amigo!</p><p style=|text-align: left:|>Tengo interes en tu rutina diaria y tu rutina de la escuela y tus actividades. ¿A que hora levantas para la escuela cada dia? ¿Manejas en coche para la escuela o caminas? ¿Que es tu sujeto favoritio? ¿Cuales actividades te hagas despues de la escuela? ¿Hagas algunas actividades cada dia afuera de la escuela? ¿Te gusta practicar deportes o dibujar?<br></p>,B2,3664711,21,H4689090,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I5,,2278,,,,2021-06-12,1-I-MF
69,DAILY_SCHEDULE_ROUTINE,<p>Cuantas clases tienes un dia^ y cuanto duran tus clases? Cuando es tu descanso para lonche^ y cuanto duran tu lonche? A que hora comienzas y terminas la escuela? Despues de escuela haces practicas deporte o otros actividades?</p>,B2,3636867,13,V4656929,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I1,I-MM,4302,,,,2021-06-12,2-I-MM
70,DAILY_SCHEDULE_ROUTINE,,B2,3703382,1,Y4732337,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,N4,I-NE,2278,,,,2021-06-12,4-I-NE
71,DAILY_SCHEDULE_ROUTINE,,B2,3691994,6,E4719336,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,Below N4,I-NE,4490,,,,2021-06-12,4-I-NE
72,DAILY_SCHEDULE_ROUTINE,<p>Buenas Tardes^</p><p>Me llamo Angel y vive en Boston. Nosotros tenemos mucho horas para escuela todos los dias y yo quiero sabe cuantos horas tienes en tu escuela para todo el dia? Para yo^ tengo seis horas de escuela para el dia. Que son los actividades tu haces en tu escuela? En la clase de ciencias de computadora^ nosotros codigemos programas y juegos. </p>,B2,3691946,11,S4719288,You are working on a project for your Social Studies class about the differences in schedules for teens around the world. You decide to write to your penpal in Spain to find out more about his weekly schedule.Write an email to your penpal. Ask him lots of questions to learn about what he does each week. Ask him about his school schedule and other activities that he does regularly.,I,1,I1,I-SE,3543,,,,2021-06-12,1-I-MF
75,FAMILY,<p>Hola Chelsy^ gracias por su mensaje y estoy haciendo bien. Pues mucho a cambiando^ ya termine a la escuela secundaria y es hora de empezar al vida real. Mi familia esta haciendo bien^ nosotros estabamos pusiendo locos en la casa pero con la vida empezando a regresar a normal es mejor. Empezabamos caminando el perró como una familia durante los tiempos del pandemico^ tambien empezo cocinando y ahora soy un bien cocinero. En los meces que viene estamos planeando a ir a nadar cuando tenga mucha calor y ser afuera mucho mas. Mi hermano y yo tambien a cambiado a nuestro cuatros mucho tambien^ contruyemos una meza para el unos dias atras y tiene una nueva cama. Mucho fue differente unos meses atras pero ahora la vida se regresa a una nueva normal. Gracias por su mensaje Chelsy y estoy esperando a escuchar desde usted otra vez.</p>,B2,3744038,39,B4780309,Your penpal from Spain wrote you an email. She wants to know more about family life in your country.Write an email response to your penpal in which you describe how you or others spend time with family. Tell her as much as you can about the kinds of activities people enjoy doing together as a family.,I,1,I4,,2278,,,,2021-06-12,1-I-MF
76,ANIMALS,<p>Coge un perro que sea divetido tener y que tengo energia para jugar contigo. Pero ladran muncho y es posible que tenga llevarlos fuere mucho.</p>,A2,3682451,35,X4708398,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,I,1,I2,I-MF,4427,,,,2021-06-12,2-I-MM
77,CAREERS,<p>Buenos días^<br></p><p>El trabajo de mis sueños es ser una maestra de pre-escolar^ me gusta ayudar a los niños pequeños. Ahora mismo estoy cojiendo una clase en la cual podemos interactuar con los niños y podemos ayudar a la maestra enseñandole a los estudiantes las letras^ como escribir sus nombres^ los colores y mucho mas. Esta clase me ayudo mucho en entender que este es el trabajo que yo quiero tener en el futuro.</p><p><br></p>,B2,3732742,53,Q4763657,Your pen pal from Mexico wants to know what you want to do when you grow up. She sent you an email about how she loves school^ loves helping people^ and wants to teach Spanish.Write an email to your pen pal describing your dream job. Explain to her why you want to do this job. Be as specific as you can.,I,1,A,,2278,,,,2021-06-12,1-I-MF
